	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1110032A03Rik	1.24288081785564e-289	0.485168154510646	0.736	0.367	4.12350568939965e-285	Ependymal-A	1110032A03Rik
Ift88	7.50273336567352e-289	0.395725329823125	0.469	0.146	2.48918184872951e-284	Ependymal-A	Ift88
Fmn2	1.63945081073411e-287	0.504793400780639	0.646	0.285	5.43920595477256e-283	Ependymal-A	Fmn2
Dnaic2	6.7075975708575e-287	0.367348675374294	0.406	0.104	2.22537964608339e-282	Ependymal-A	Dnaic2
Dalrd3	1.20754351757309e-286	0.48923963192035	0.741	0.378	4.00626712825224e-282	Ependymal-A	Dalrd3
Sorbs1	1.24130299933716e-286	0.559252042804661	0.691	0.335	4.1182709609009e-282	Ependymal-A	Sorbs1
Cfap61	1.91650322631089e-286	0.282220784140754	0.303	0.056	6.35838275393165e-282	Ependymal-A	Cfap61
Dync2h1	2.48639077573025e-286	0.487523946395317	0.536	0.201	8.24909867664025e-282	Ependymal-A	Dync2h1
Cd55	4.29340841714156e-286	0.466518651509602	0.613	0.236	1.42442411055505e-281	Ependymal-A	Cd55
Cxcr4	5.61996227053003e-286	0.373839484047181	0.386	0.095	1.86453488249375e-281	Ependymal-A	Cxcr4
Cds1	9.57317251924127e-286	0.344279115330345	0.377	0.093	3.17609144670868e-281	Ependymal-A	Cds1
Jun	9.69862753702265e-285	0.585597846321111	0.975	0.872	3.217713657958e-280	Ependymal-A	Jun
Ccdc121	2.28130888545871e-284	0.317886023585154	0.319	0.062	7.56869848928635e-280	Ependymal-A	Ccdc121
Fam13a	1.17206489259269e-283	0.444161535700158	0.467	0.143	3.88855969415478e-279	Ependymal-A	Fam13a
Zbbx	2.43800935835608e-283	0.279543935227591	0.299	0.055	8.08858364821796e-279	Ependymal-A	Zbbx
Rd3	1.18873215734711e-282	0.345695902381671	0.389	0.093	3.94385667843051e-278	Ependymal-A	Rd3
Fam92b	8.35323115711537e-282	0.333109869407261	0.35	0.075	2.77135150099616e-277	Ependymal-A	Fam92b
Cfap157	1.53076528135047e-281	0.313096524200475	0.308	0.058	5.07861997393647e-277	Ependymal-A	Cfap157
Uhrf1bp1	2.30179405289559e-281	0.352814943935948	0.374	0.094	7.63666212929168e-277	Ependymal-A	Uhrf1bp1
4932438H23Rik	5.17356136675138e-281	0.367835802037905	0.449	0.13	1.71643245464711e-276	Ependymal-A	4932438H23Rik
Cfap57	1.17087308493724e-280	0.295046774071658	0.285	0.049	3.88460563389627e-276	Ependymal-A	Cfap57
Hspa4	3.5912942104109e-280	0.680182431942517	0.772	0.509	1.19148368018802e-275	Ependymal-A	Hspa4
Ccdc151	1.35408129670625e-278	0.305502163160056	0.314	0.062	4.49243551808232e-274	Ependymal-A	Ccdc151
Ddr1	2.23744410424837e-277	0.526051682566189	0.847	0.583	7.42316830466481e-273	Ependymal-A	Ddr1
Fam167a	8.8973927096475e-277	0.344370236449404	0.375	0.094	2.95188797927975e-272	Ependymal-A	Fam167a
Fsip1	1.00714832982275e-276	0.316654617223379	0.356	0.082	3.34141601385292e-272	Ependymal-A	Fsip1
Cfap298	2.27232844332035e-276	0.49246993501087	0.831	0.499	7.53890407640394e-272	Ependymal-A	Cfap298
Nxn	5.68863611442542e-276	0.449143605720723	0.563	0.218	1.88731880368292e-271	Ependymal-A	Nxn
Ang	2.84334246729261e-275	0.378190468425772	0.438	0.125	9.43335730373668e-271	Ependymal-A	Ang
Dlec1	3.89664289215617e-273	0.261635552337396	0.277	0.047	1.29278921233065e-268	Ependymal-A	Dlec1
Ulk4	9.75405137146803e-273	0.396808188682544	0.481	0.16	3.23610162351195e-268	Ependymal-A	Ulk4
Kif6	4.1632553537808e-272	0.317079623702767	0.349	0.081	1.38124322872386e-267	Ependymal-A	Kif6
Lpar1	1.19305064910716e-271	0.463257825419778	0.693	0.312	3.95818413854282e-267	Ependymal-A	Lpar1
Gm47708	1.34169605610801e-271	0.257412521240311	0.222	0.027	4.45134500534955e-267	Ependymal-A	Gm47708
Dner	2.72077215580899e-271	0.589427464961764	0.745	0.418	9.0267057813275e-267	Ependymal-A	Dner
Mrln	8.87828008604487e-271	0.285443397565517	0.218	0.027	2.94554698414711e-266	Ependymal-A	Mrln
Laptm4a	9.96849156687209e-271	0.426698818340598	0.993	0.931	3.30724644714115e-266	Ependymal-A	Laptm4a
Nek5	3.00920052400057e-270	0.328135655391965	0.396	0.104	9.98362457847670e-266	Ependymal-A	Nek5
Clec3b	3.11872533955011e-270	0.348439011580873	0.438	0.119	1.03469950590254e-265	Ependymal-A	Clec3b
Fhad1	3.27692450272085e-270	0.45454735220639	0.712	0.302	1.0871852422677e-265	Ependymal-A	Fhad1
Dusp14	4.43069379514944e-269	0.394204174552493	0.547	0.195	1.46997128041673e-264	Ependymal-A	Dusp14
Ctsh	8.29892009583809e-269	0.480995842660137	0.682	0.303	2.7533327201962e-264	Ependymal-A	Ctsh
Cfap100	1.31635402721959e-268	0.360917213068185	0.448	0.133	4.36726775610644e-264	Ependymal-A	Cfap100
Ocln	3.58573587213189e-268	0.327577476261996	0.396	0.104	1.1896395902972e-263	Ependymal-A	Ocln
Ccn1	5.46171402126489e-267	0.670821343822348	0.852	0.554	1.81203286083505e-262	Ependymal-A	Ccn1
Macf1	1.13077318779524e-266	0.629962181468903	0.79	0.536	3.75156620514827e-262	Ependymal-A	Macf1
Efcab2	2.78172352546622e-266	0.419673149816201	0.58	0.226	9.22892414043927e-262	Ependymal-A	Efcab2
Cfap47	4.99279449418422e-266	0.287278035391097	0.295	0.057	1.6564594293355e-261	Ependymal-A	Cfap47
Gm15478	5.02890132687363e-266	0.263475534317806	0.246	0.037	1.66843859321686e-261	Ependymal-A	Gm15478
Lrrc9	6.24546997404023e-266	0.337594851550335	0.4	0.108	2.07205957328733e-261	Ependymal-A	Lrrc9
Phip	1.50046028285701e-263	0.561611461565847	0.741	0.441	4.97807708043469e-259	Ependymal-A	Phip
Junb	1.50236981217348e-263	0.532843749796787	0.96	0.818	4.98441232584796e-259	Ependymal-A	Junb
Crim1	1.65213940065589e-263	0.480103600020971	0.564	0.234	5.48130288955604e-259	Ependymal-A	Crim1
Kif27	5.93168028577994e-263	0.272358149926967	0.297	0.06	1.96795356841321e-258	Ependymal-A	Kif27
Ddit4l	6.90108054613865e-263	0.419904248354719	0.505	0.175	2.28957149279242e-258	Ependymal-A	Ddit4l
Clcn4	1.87248600385253e-262	0.576814250200566	0.834	0.591	6.21234681498154e-258	Ependymal-A	Clcn4
Ids	2.39215949832316e-262	0.522017368435401	0.634	0.315	7.93646756758675e-258	Ependymal-A	Ids
Osbpl3	1.15920689603475e-261	0.379252151710169	0.414	0.122	3.84590071897451e-257	Ependymal-A	Osbpl3
BC005624	1.90648037618821e-261	0.489793509779286	0.819	0.53	6.32512994407963e-257	Ependymal-A	BC005624
Gm17018	2.48591092127387e-261	0.470482719362531	0.826	0.496	8.24750666351031e-257	Ependymal-A	Gm17018
Ddx5	7.60526449390324e-261	0.466200823967888	0.969	0.932	2.52319860114228e-256	Ependymal-A	Ddx5
Gm20383	1.11712517688904e-260	0.300166438949878	0.295	0.056	3.70628619936476e-256	Ependymal-A	Gm20383
1700003E16Rik	5.1456155213511e-260	0.299557601506454	0.335	0.076	1.70716086151865e-255	Ependymal-A	1700003E16Rik
Rnf152	4.26144719903236e-257	0.32958545818227	0.307	0.066	1.41382033722297e-252	Ependymal-A	Rnf152
Tsnaxip1	5.11555885114821e-257	0.29043578682124	0.32	0.07	1.69718896004544e-252	Ependymal-A	Tsnaxip1
Etfa	6.34931230881111e-257	0.49155784996975	0.796	0.494	2.10651134469426e-252	Ependymal-A	Etfa
Wdyhv1	4.93762920934261e-256	0.3966416263893	0.494	0.173	1.6381572427836e-251	Ependymal-A	Wdyhv1
Amotl2	7.8375697399686e-256	0.618707061980006	0.605	0.288	2.60027051262938e-251	Ependymal-A	Amotl2
Atp1a1	1.2082072097521e-254	0.483778766131784	0.897	0.712	4.00846905979453e-250	Ependymal-A	Atp1a1
Cfap74	1.88735022513495e-254	0.265704527060315	0.289	0.057	6.26166184193021e-250	Ependymal-A	Cfap74
Lrrc43	4.88755632360784e-254	0.290217356074663	0.324	0.072	1.62154456148337e-249	Ependymal-A	Lrrc43
Itm2b	1.37138366799113e-253	0.413702413423322	1	0.99	4.54983959529418e-249	Ependymal-A	Itm2b
Ccdc148	2.30180432185002e-253	0.387120592017514	0.452	0.145	7.6366961986018e-249	Ependymal-A	Ccdc148
Dyrk2	3.57277304885393e-252	0.374999159151679	0.412	0.129	1.18533891441827e-247	Ependymal-A	Dyrk2
Stpg1	8.90276089974725e-252	0.252553595346378	0.275	0.051	2.95366898370915e-247	Ependymal-A	Stpg1
Zcchc12	1.39313471911064e-251	0.349712387694168	0.366	0.094	4.62200305759336e-247	Ependymal-A	Zcchc12
Dsg2	1.49220935414477e-251	0.282034250593015	0.293	0.06	4.95070297424609e-247	Ependymal-A	Dsg2
Ift74	3.10427753276263e-251	0.476538403351936	0.661	0.336	1.02990615704466e-246	Ependymal-A	Ift74
Nmb	1.10306653861078e-250	0.369581104074083	0.422	0.123	3.65964385514897e-246	Ependymal-A	Nmb
Hsph1	2.25952320027993e-250	0.564457197209502	0.788	0.531	7.49642012156873e-246	Ependymal-A	Hsph1
Ttll9	5.03452786198528e-250	0.275447275587889	0.296	0.06	1.67030530877086e-245	Ependymal-A	Ttll9
Tenm3	1.21232239141361e-249	0.387987448304697	0.447	0.15	4.02212199799294e-245	Ependymal-A	Tenm3
Iqgap2	2.22045503306011e-249	0.457345063834015	0.577	0.246	7.36680366318352e-245	Ependymal-A	Iqgap2
Mxra8	2.70174439096486e-249	0.399848838424323	0.5	0.175	8.96357736590412e-245	Ependymal-A	Mxra8
Ift22	3.48977037019012e-249	0.477001304831887	0.807	0.488	1.15780111571798e-244	Ependymal-A	Ift22
Odf2l	7.03841705449258e-248	0.391566107728811	0.48	0.174	2.335135626169e-243	Ependymal-A	Odf2l
Lmo3	8.24432826886173e-248	0.331424639234726	0.406	0.117	2.73522078976026e-243	Ependymal-A	Lmo3
Ablim1	9.23052208236445e-248	0.436788673590435	0.461	0.158	3.06241031126605e-243	Ependymal-A	Ablim1
Gstm1	6.47268266635776e-247	0.43868126214711	0.859	0.499	2.14744192821751e-242	Ependymal-A	Gstm1
Mb	6.87110674923866e-246	0.320288806593684	0.293	0.06	2.27962708619491e-241	Ependymal-A	Mb
Oxct1	1.24191258808829e-245	0.505663677028654	0.813	0.554	4.12029339350053e-241	Ependymal-A	Oxct1
Wdr19	2.26315200325479e-245	0.31380234150496	0.343	0.088	7.50845940119843e-241	Ependymal-A	Wdr19
Lix1	8.41702927962448e-245	0.343442358587732	0.399	0.113	2.79251780410101e-240	Ependymal-A	Lix1
Rfx3	1.23132310343862e-244	0.417774966873876	0.509	0.197	4.0851606602783e-240	Ependymal-A	Rfx3
Synj1	1.7808950711971e-244	0.463806246653724	0.63	0.31	5.90847557771061e-240	Ependymal-A	Synj1
Macrod1	1.41180505338816e-243	0.340936610282902	0.431	0.135	4.68394562562591e-239	Ependymal-A	Macrod1
Pcsk2	9.72452378339746e-243	0.497254807346913	0.675	0.341	3.22630525561777e-238	Ependymal-A	Pcsk2
Daw1	1.73730973183954e-242	0.283715851961557	0.331	0.079	5.76387249732406e-238	Ependymal-A	Daw1
Mtus1	3.47582715175851e-242	0.382798517805881	0.519	0.193	1.15317517413892e-237	Ependymal-A	Mtus1
Lamb2	4.81902258071544e-242	0.366706982413606	0.476	0.163	1.59880712160396e-237	Ependymal-A	Lamb2
Lrrc18	5.54499859583436e-242	0.251204202244841	0.277	0.054	1.83966418413997e-237	Ependymal-A	Lrrc18
Dync2li1	1.17156196333401e-241	0.419204128976448	0.635	0.295	3.88689112575326e-237	Ependymal-A	Dync2li1
Lpar4	1.40011235580849e-241	0.348072405613675	0.404	0.119	4.64515276286584e-237	Ependymal-A	Lpar4
Npnt	1.60773495021589e-241	0.316628595779617	0.312	0.072	5.33398224433124e-237	Ependymal-A	Npnt
B9d1	2.84552464872305e-241	0.449449018781695	0.778	0.424	9.44059712706848e-237	Ependymal-A	B9d1
Shank2	3.52599031290949e-241	0.307888974888893	0.34	0.088	1.16981780611398e-236	Ependymal-A	Shank2
Fam126a	3.67465983267511e-241	0.41258969226974	0.484	0.182	1.21914189268662e-236	Ependymal-A	Fam126a
Slc2a1	1.13576104507896e-240	0.487079585821865	0.789	0.474	3.76811441925848e-236	Ependymal-A	Slc2a1
Zik1	7.2668865347666e-240	0.35033140758366	0.374	0.105	2.41093494563952e-235	Ependymal-A	Zik1
Ttc12	9.5202758283165e-240	0.35319734062109	0.467	0.161	3.15854191156056e-235	Ependymal-A	Ttc12
mt-Atp6	1.49761277656724e-239	0.268969482430434	1	0.999	4.96862990881712e-235	Ependymal-A	mt-Atp6
Ccnd2	9.74378412367863e-239	0.507482702500399	0.834	0.531	3.23269525871286e-234	Ependymal-A	Ccnd2
Gm42722	6.92043184025879e-238	0.263693363774442	0.302	0.066	2.29599167164266e-233	Ependymal-A	Gm42722
Slf1	1.29198798427097e-236	0.379843253539855	0.461	0.167	4.28642853541579e-232	Ependymal-A	Slf1
mt-Nd2	2.62981000947299e-236	0.466760264089351	0.997	0.988	8.72492066842852e-232	Ependymal-A	mt-Nd2
Dusp18	1.95726363048155e-235	0.412060061903913	0.572	0.245	6.49361354684864e-231	Ependymal-A	Dusp18
Fam81a	2.15643048401362e-235	0.328033721349179	0.419	0.131	7.15438941681197e-231	Ependymal-A	Fam81a
Dnajb13	2.7304787241652e-235	0.348954720295472	0.443	0.141	9.0589092631629e-231	Ependymal-A	Dnajb13
Mob3b	3.52588141235348e-235	0.368423575895927	0.462	0.159	1.16978167617652e-230	Ependymal-A	Mob3b
Oard1	5.58087013986906e-233	0.446844786073371	0.688	0.364	1.85156528630436e-228	Ependymal-A	Oard1
Bdh2	6.69291146316641e-233	0.322424331775283	0.395	0.115	2.22050723613472e-228	Ependymal-A	Bdh2
Chpt1	1.10182901682031e-232	0.534317214408515	0.781	0.515	3.65553812910473e-228	Ependymal-A	Chpt1
St8sia2	1.10336133559879e-232	0.282346638946838	0.318	0.076	3.66062190311611e-228	Ependymal-A	St8sia2
Sall1	5.06747690517968e-232	0.416874563603074	0.517	0.21	1.68123681283146e-227	Ependymal-A	Sall1
Rpgrip1l	5.48155832562204e-232	0.346438148107331	0.387	0.12	1.81861660569163e-227	Ependymal-A	Rpgrip1l
Tmem47	6.26619645604481e-232	0.449103748330374	0.763	0.416	2.07893599822199e-227	Ependymal-A	Tmem47
D430041D05Rik	1.17564791678868e-231	0.269449470458757	0.284	0.062	3.90044709352982e-227	Ependymal-A	D430041D05Rik
Wdr27	2.23687638572863e-230	0.327954360382779	0.362	0.104	7.42128478493188e-226	Ependymal-A	Wdr27
Erich2	1.70191137695465e-229	0.343563152882658	0.433	0.142	5.64643137532244e-225	Ependymal-A	Erich2
Spaca9	1.74190902597962e-229	0.339383441241472	0.42	0.132	5.77913157549258e-225	Ependymal-A	Spaca9
Sptlc3	3.51657656339001e-228	0.254739564563098	0.248	0.045	1.1666946064359e-223	Ependymal-A	Sptlc3
Fam161b	2.16821137869618e-226	0.295458606322214	0.372	0.108	7.19347489110031e-222	Ependymal-A	Fam161b
Dnah7a	1.36964504751237e-224	0.293569970917795	0.369	0.104	4.54407137413179e-220	Ependymal-A	Dnah7a
Got1l1	5.82047216666337e-224	0.254327304087009	0.232	0.04	1.93105805073391e-219	Ependymal-A	Got1l1
Fam149a	1.16093747536275e-223	0.399161232996134	0.51	0.209	3.85164226201098e-219	Ependymal-A	Fam149a
Gm29508	1.1936117438682e-223	0.28872981471345	0.345	0.089	3.96004568263154e-219	Ependymal-A	Gm29508
Stk33	1.34101921885891e-223	0.310874431139346	0.366	0.106	4.44909946240822e-219	Ependymal-A	Stk33
Ophn1	3.30518312265197e-223	0.36867144883412	0.511	0.204	1.09656060460224e-218	Ependymal-A	Ophn1
Lgi1	5.54062657697362e-223	0.366518370263958	0.546	0.214	1.83821367944254e-218	Ependymal-A	Lgi1
Pttg1	6.5059821095365e-223	0.440163709579911	0.802	0.491	2.15848968448092e-218	Ependymal-A	Pttg1
Fam161a	1.59616035162874e-222	0.278365842601295	0.325	0.084	5.29558119859866e-218	Ependymal-A	Fam161a
Arhgap5	2.54282826429699e-222	0.579333140132744	0.762	0.532	8.43634133245813e-218	Ependymal-A	Arhgap5
Rgs4	6.05869017684703e-222	0.388528700867624	0.407	0.131	2.01009163997254e-217	Ependymal-A	Rgs4
Pdcd4	1.03024277648071e-221	0.40794663698943	0.742	0.423	3.41803645953005e-217	Ependymal-A	Pdcd4
Plxnb2	1.19397698776122e-221	0.428085678204968	0.586	0.276	3.9612574522954e-217	Ependymal-A	Plxnb2
Pbxip1	3.98263263458869e-221	0.406710455492776	0.728	0.366	1.32131802917749e-216	Ependymal-A	Pbxip1
Synm	9.81736852581392e-221	0.44645390347966	0.605	0.293	3.25710835580928e-216	Ependymal-A	Synm
Crip2	2.4497342012601e-220	0.439108390903252	0.908	0.579	8.12748315952063e-216	Ependymal-A	Crip2
Tex9	1.91867975126812e-218	0.371254846980537	0.467	0.177	6.36560381078224e-214	Ependymal-A	Tex9
Agr3	1.5611424807591e-217	0.302264784557959	0.246	0.046	5.17940240841446e-213	Ependymal-A	Agr3
Eef2k	6.04683346868137e-217	0.414436160228868	0.522	0.225	2.00615793990442e-212	Ependymal-A	Eef2k
Txnip	1.23930965641881e-216	0.535819129192739	0.484	0.194	4.11165764710068e-212	Ependymal-A	Txnip
Eea1	3.15800780886255e-215	0.520111395341441	0.618	0.336	1.04773225074633e-210	Ependymal-A	Eea1
Ezr	2.3141440865528e-214	0.357883450681378	0.864	0.479	7.67763583595621e-210	Ependymal-A	Ezr
Nr4a1	1.44637751583305e-213	0.557915789383896	0.746	0.452	4.79864668427932e-209	Ependymal-A	Nr4a1
Togaram2	4.57612745572509e-213	0.286982773810316	0.345	0.097	1.51822180598591e-208	Ependymal-A	Togaram2
Spata33	7.9099503762879e-213	0.32814821457889	0.43	0.145	2.62428423634104e-208	Ependymal-A	Spata33
Bbof1	1.75332126801717e-212	0.292903293361555	0.335	0.093	5.81699397090056e-208	Ependymal-A	Bbof1
Mok	2.39705452057533e-210	0.306482015777689	0.405	0.132	7.95270778291276e-206	Ependymal-A	Mok
Khdrbs3	2.87011954760514e-210	0.449900894095518	0.602	0.302	9.52219562308957e-206	Ependymal-A	Khdrbs3
Iqck	6.09226249170579e-210	0.316354331821909	0.42	0.145	2.02122992687323e-205	Ependymal-A	Iqck
Ckap5	1.52857956268246e-209	0.447125190683833	0.721	0.45	5.07136841511159e-205	Ependymal-A	Ckap5
Ankrd66	1.49755575341082e-208	0.265287296293346	0.255	0.054	4.96844072309108e-204	Ependymal-A	Ankrd66
Igfbp5	4.45823383219466e-207	0.265201477589968	0.51	0.187	1.47910823850722e-202	Ependymal-A	Igfbp5
Saxo2	9.58410134226514e-207	0.307128096463877	0.437	0.154	3.1797173023233e-202	Ependymal-A	Saxo2
Ccdc170	3.11249329920191e-206	0.269736857852667	0.335	0.095	1.03263190187622e-201	Ependymal-A	Ccdc170
1700029J07Rik	7.5077852347268e-206	0.308536943512475	0.389	0.127	2.49085790732531e-201	Ependymal-A	1700029J07Rik
Prdx6	1.1579561674954e-205	0.305744268789369	0.978	0.851	3.8417511768995e-201	Ependymal-A	Prdx6
Slc25a18	3.08205357191421e-205	0.339330549060237	0.53	0.207	1.02253291355398e-200	Ependymal-A	Slc25a18
Cd59b	3.22999892389072e-205	0.333959862818741	0.372	0.113	1.07161674297922e-200	Ependymal-A	Cd59b
Ccdc189	4.62306139979602e-205	0.296488154461617	0.403	0.132	1.53379308061032e-200	Ependymal-A	Ccdc189
Idh2	7.71900935216483e-205	0.419773161838059	0.811	0.512	2.56093573276772e-200	Ependymal-A	Idh2
Kitl	1.156884174382e-204	0.444488750376479	0.644	0.323	3.83819462534716e-200	Ependymal-A	Kitl
Plin5	1.55634984919228e-204	0.272964941135078	0.304	0.078	5.16350189466522e-200	Ependymal-A	Plin5
Tmem216	6.52570112190549e-204	0.371866518346662	0.57	0.26	2.16503186121459e-199	Ependymal-A	Tmem216
Cald1	8.23303820440077e-204	0.49554966414807	0.789	0.532	2.73147508507404e-199	Ependymal-A	Cald1
Nek1	1.299918071287e-203	0.353302614045694	0.443	0.168	4.31273818510888e-199	Ependymal-A	Nek1
Chchd2	8.47715483689388e-202	0.309243518923743	0.995	0.979	2.81246566023628e-197	Ependymal-A	Chchd2
Ankrd42	2.20877881743925e-201	0.277217462843246	0.335	0.099	7.32806548261822e-197	Ependymal-A	Ankrd42
Fam216a	2.74281871807105e-201	0.403186530839248	0.733	0.442	9.09984966094434e-197	Ependymal-A	Fam216a
Chchd6	7.48797707711695e-201	0.422281929495364	0.786	0.514	2.48428615487509e-196	Ependymal-A	Chchd6
Trappc8	8.23858379438799e-200	0.377982164030693	0.471	0.2	2.7333149454641e-195	Ependymal-A	Trappc8
Trim37	1.05392668370257e-199	0.378631785495401	0.506	0.222	3.49661255852001e-195	Ependymal-A	Trim37
Myo7a	1.6325186533347e-199	0.253370682763259	0.287	0.073	5.41620713616855e-195	Ependymal-A	Myo7a
Mettl7a1	2.55065527901725e-199	0.381404867189507	0.47	0.183	8.46230901919554e-195	Ependymal-A	Mettl7a1
Rfx4	8.53116536340755e-199	0.349291310217483	0.505	0.206	2.83038473261772e-194	Ependymal-A	Rfx4
Nipal3	2.10913350957151e-198	0.310956926738165	0.456	0.175	6.99747224470541e-194	Ependymal-A	Nipal3
Nedd9	3.2295894336008e-198	0.461986313197351	0.538	0.257	1.07148088638574e-193	Ependymal-A	Nedd9
Tent5a	5.92558327117527e-198	0.489230092444941	0.482	0.2	1.96593076187782e-193	Ependymal-A	Tent5a
Mycbp	1.07459827807992e-197	0.387562212546642	0.575	0.269	3.56519470718576e-193	Ependymal-A	Mycbp
Dmd	3.54867101923419e-197	0.48237753546188	0.572	0.283	1.17734258405133e-192	Ependymal-A	Dmd
Trp53inp1	4.01675732820068e-197	0.346792022924627	0.441	0.171	1.33263957877714e-192	Ependymal-A	Trp53inp1
Gnal	1.82938947748127e-196	0.290035712025625	0.31	0.088	6.0693654694396e-192	Ependymal-A	Gnal
Adgrl2	2.20037589179337e-196	0.254680819157472	0.307	0.085	7.30018709620288e-192	Ependymal-A	Adgrl2
Ptma	5.09331970607909e-196	0.296415507102412	1	0.981	1.68981067888586e-191	Ependymal-A	Ptma
Ssbp3	1.03095171787535e-195	0.392755831948901	0.578	0.289	3.42038851439506e-191	Ependymal-A	Ssbp3
Wdr31	1.56492777257073e-195	0.272792059640942	0.345	0.105	5.19196087105791e-191	Ependymal-A	Wdr31
Morn1	4.64793434738482e-195	0.294867388263379	0.381	0.124	1.54204517843186e-190	Ependymal-A	Morn1
Pax6	5.01343797684504e-195	0.361961062352494	0.516	0.212	1.66330831757788e-190	Ependymal-A	Pax6
Tob1	8.03359142218618e-195	0.532493391133254	0.691	0.422	2.66530462613871e-190	Ependymal-A	Tob1
Dnaaf3	1.14101341376652e-194	0.282790819726168	0.362	0.114	3.78554020285319e-190	Ependymal-A	Dnaaf3
Ccdc191	1.61775142205468e-194	0.337422404305838	0.425	0.158	5.36721389295082e-190	Ependymal-A	Ccdc191
Tppp3	3.18249180293038e-194	0.378702790849469	0.971	0.589	1.05585530545821e-189	Ependymal-A	Tppp3
Bhlhe40	4.36675012464446e-194	0.519381016415225	0.751	0.487	1.44875668885329e-189	Ependymal-A	Bhlhe40
Hmgn5	7.37052674434344e-194	0.408015602379067	0.577	0.279	2.44531965797082e-189	Ependymal-A	Hmgn5
Atxn1	1.35960683208139e-193	0.387920018023668	0.572	0.279	4.51076758679642e-189	Ependymal-A	Atxn1
Ssbp4	8.53474779626893e-193	0.401459347335316	0.716	0.423	2.83157327636814e-188	Ependymal-A	Ssbp4
Myo10	1.93763803168979e-192	0.41913637985047	0.638	0.343	6.42850169773721e-188	Ependymal-A	Myo10
Ptges3	4.10855302311293e-192	0.382834840432872	0.908	0.797	1.36309463647818e-187	Ependymal-A	Ptges3
Gm26802	1.4552123944478e-191	0.349582485949283	0.287	0.076	4.82795816105948e-187	Ependymal-A	Gm26802
mt-Nd5	2.06444578259892e-191	0.413934022258913	0.899	0.813	6.84921177292844e-187	Ependymal-A	mt-Nd5
Abhd14b	1.55287084482907e-189	0.305836314480683	0.437	0.161	5.15195960188939e-185	Ependymal-A	Abhd14b
Erich3	1.83796487496911e-189	0.322619162798499	0.431	0.165	6.09781606568503e-185	Ependymal-A	Erich3
Fxyd1	2.43640683009414e-189	0.272470937599362	0.846	0.461	8.08326694020332e-185	Ependymal-A	Fxyd1
Pnrc1	1.60568587592706e-188	0.494926428562158	0.695	0.419	5.32718403056322e-184	Ependymal-A	Pnrc1
Cachd1	6.59348240343236e-188	0.31151226701772	0.397	0.145	2.18751965698675e-183	Ependymal-A	Cachd1
Cnn3	2.7827705261139e-187	0.381163610311466	0.984	0.878	9.2323977744881e-183	Ependymal-A	Cnn3
Anxa11	3.26887616385669e-187	0.307855164043114	0.515	0.213	1.08451504488274e-182	Ependymal-A	Anxa11
Cntrl	1.16833381273318e-186	0.348335519961215	0.415	0.162	3.87618109050489e-182	Ependymal-A	Cntrl
Cavin1	3.7217398869775e-186	0.371579241909096	0.637	0.3	1.23476164230253e-181	Ependymal-A	Cavin1
Tigd2	8.50508200142113e-186	0.386031132690674	0.65	0.351	2.82173105561149e-181	Ependymal-A	Tigd2
4632427E13Rik	1.48173823831988e-185	0.452888283445291	0.507	0.241	4.91596295327387e-181	Ependymal-A	4632427E13Rik
Rab36	7.41126048648704e-185	0.278201540126217	0.35	0.113	2.4588338916018e-180	Ependymal-A	Rab36
Baiap2	2.20750300809268e-184	0.381283577294462	0.633	0.331	7.32383272994908e-180	Ependymal-A	Baiap2
Ptgr1	5.64218306612722e-184	0.278307372326406	0.312	0.089	1.87190707584903e-179	Ependymal-A	Ptgr1
Cdkl2	1.29340982394643e-183	0.27456194173291	0.323	0.099	4.29114577290708e-179	Ependymal-A	Cdkl2
Lmo4	1.42201164787202e-183	0.455164874736449	0.833	0.623	4.71780804414499e-179	Ependymal-A	Lmo4
Hoxb8	3.94620520913984e-182	0.288350577003799	0.425	0.157	1.30923250223632e-177	Ependymal-A	Hoxb8
Sox1	4.15810365772966e-182	0.288426616883321	0.337	0.109	1.37953405052497e-177	Ependymal-A	Sox1
Gadd45g	4.51424950537091e-181	0.59294179454272	0.851	0.615	1.49769255839691e-176	Ependymal-A	Gadd45g
Emsy	3.04893891513062e-179	0.404185549155153	0.573	0.298	1.01154646387288e-174	Ependymal-A	Emsy
Tbc1d32	1.82429329965172e-178	0.260614114795907	0.308	0.094	6.05245788025451e-174	Ependymal-A	Tbc1d32
Dnajc15	7.96860400783944e-178	0.377415464976984	0.775	0.52	2.64374375168089e-173	Ependymal-A	Dnajc15
Cdk17	1.99650771872262e-177	0.374096487725303	0.547	0.281	6.62381365840604e-173	Ependymal-A	Cdk17
Mllt1	4.75258881423992e-177	0.312434577375952	0.372	0.134	1.57676639090038e-172	Ependymal-A	Mllt1
Gm17455	1.74594255082597e-176	0.307628693093169	0.395	0.139	5.79251360087532e-172	Ependymal-A	Gm17455
Srek1ip1	2.84493074769822e-176	0.393159893885227	0.662	0.374	9.4386267416384e-172	Ependymal-A	Srek1ip1
Scai	1.95568586705179e-175	0.333785014288156	0.412	0.166	6.48837900111774e-171	Ependymal-A	Scai
Prag1	3.10844202338725e-175	0.313553748357653	0.408	0.161	1.03128781009919e-170	Ependymal-A	Prag1
Timp2	6.64335330775571e-175	0.404930073087081	0.732	0.472	2.20406532691411e-170	Ependymal-A	Timp2
