	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
Sema3c2	0	1.30850136716516	0.813	0.151	0	24	Sema3c
Adgrl44	0	1.29985481768648	0.937	0.184	0	24	Adgrl4
Edn1	0	1.27982841435387	0.646	0.077	0	24	Edn1
Egfl74	0	1.27701731251865	0.98	0.244	0	24	Egfl7
Sox17	0	1.26367281898397	0.799	0.107	0	24	Sox17
Vwa14	0	1.26224841523269	0.959	0.23	0	24	Vwa1
Heg1	0	1.2562139780402	0.846	0.15	0	24	Heg1
Utrn	0	1.24787193287852	0.833	0.206	0	24	Utrn
Ramp23	0	1.23001619562418	0.982	0.249	0	24	Ramp2
Itih52	0	1.2185876987204	0.808	0.154	0	24	Itih5
Esam4	0	1.21577552187382	0.975	0.228	0	24	Esam
Acvrl13	0	1.20028795955734	0.921	0.262	0	24	Acvrl1
Pcp4l13	0	1.18734673467174	0.975	0.296	0	24	Pcp4l1
Tmem2524	0	1.18454089454531	0.801	0.176	0	24	Tmem252
Sox18	0	1.18323932874572	0.691	0.099	0	24	Sox18
Prom11	0	1.16635332042189	0.781	0.121	0	24	Prom1
Cdh53	0	1.15440595161982	0.901	0.177	0	24	Cdh5
Edn3	0	1.15144005488576	0.654	0.035	0	24	Edn3
Sema3g	0	1.14584861500509	0.715	0.03	0	24	Sema3g
Pecam14	0	1.13791952485854	0.907	0.209	0	24	Pecam1
Wfdc12	0	1.13775244681429	0.871	0.154	0	24	Wfdc1
Prss23	0	1.13237953459702	0.758	0.112	0	24	Prss23
Ebf12	0	1.12877936108354	0.883	0.171	0	24	Ebf1
Ece13	0	1.12646794789935	0.82	0.208	0	24	Ece1
Foxq12	0	1.12449843756976	0.767	0.118	0	24	Foxq1
Rasd1	0	1.12048223177695	0.686	0.087	0	24	Rasd1
Lsr2	0	1.11871819330405	0.892	0.177	0	24	Lsr
Mmrn2	0	1.11224432433323	0.786	0.107	0	24	Mmrn2
Emcn3	0	1.08432304380133	0.91	0.195	0	24	Emcn
Icam22	0	1.08377270467396	0.856	0.166	0	24	Icam2
Tek	0	1.08097375449716	0.799	0.123	0	24	Tek
Cp2	0	1.07954561876675	0.738	0.16	0	24	Cp
Slc30a1	0	1.07726219474841	0.81	0.18	0	24	Slc30a1
Acer2	0	1.07725874863501	0.743	0.11	0	24	Acer2
Ptprg2	0	1.06624589992151	0.824	0.198	0	24	Ptprg
Alpl	0	1.06435994284266	0.605	0.031	0	24	Alpl
Tgfb2	0	1.04146754453925	0.628	0.086	0	24	Tgfb2
Bmx	0	1.02666856579467	0.61	0.025	0	24	Bmx
Eogt	0	1.01703842148012	0.779	0.133	0	24	Eogt
Kitl1	2.88633183660982e-305	1.16426714179483	0.869	0.25	9.57598313432039e-301	24	Kitl
Tspan132	5.82476366389879e-303	1.31264467746843	0.955	0.356	1.9324818407717e-298	24	Tspan13
Cd2004	2.48978860888301e-302	1.14109869795368	0.916	0.269	8.26037166769118e-298	24	Cd200
Slc2a14	3.23766682483538e-302	1.58162774174164	0.996	0.496	1.07416072247563e-297	24	Slc2a1
Abcg22	1.85055871342926e-298	1.11011165910193	0.932	0.288	6.13959864354424e-294	24	Abcg2
Plk21	2.0370129255643e-289	1.21303061302952	0.835	0.245	6.75819778314468e-285	24	Plk2
Glul1	3.88895901193793e-289	1.48345758081448	0.993	0.687	1.29023993139065e-284	24	Glul
Clec2d1	1.78964267938755e-287	1.03298326482065	0.759	0.186	5.93749751740406e-283	24	Clec2d
Ndrg13	4.82347646293104e-285	1.06183570623751	0.887	0.265	1.60028478610663e-280	24	Ndrg1
Ptn5	2.0690151023926e-273	1.31248789398984	0.899	0.28	6.86437140520794e-269	24	Ptn
Pltp2	1.23703768730255e-268	1.33556682590914	0.968	0.37	4.10411993516368e-264	24	Pltp
Tm4sf14	1.96269935429113e-265	1.09633280163193	0.987	0.388	6.51164764773167e-261	24	Tm4sf1
Tsc22d12	2.16664309999579e-263	1.46332554542893	0.986	0.455	7.18827181285603e-259	24	Tsc22d1
Pcmtd1	6.27291191529198e-258	1.12375026491661	0.84	0.293	2.08116398613642e-253	24	Pcmtd1
Golim4	3.55446636675595e-257	1.01742170372957	0.758	0.22	1.17926530649862e-252	24	Golim4
Cd343	1.85525232785095e-248	1.03695900600332	0.93	0.367	6.15517064811109e-244	24	Cd34
Gpcpd12	2.42265101523167e-247	1.14671653052502	0.883	0.342	8.03762927323412e-243	24	Gpcpd1
Cd931	6.49681697486244e-244	1.01537143565499	0.867	0.301	2.15544896775011e-239	24	Cd93
Clic42	3.42142734407634e-241	1.22730639709412	0.928	0.453	1.13512694994421e-236	24	Clic4
Klf42	4.56350995544485e-241	1.4218723182762	0.943	0.453	1.51403569791794e-236	24	Klf4
App1	3.49164517053611e-218	1.05436914574085	0.986	0.739	1.15842311822876e-213	24	App
Igf1r2	2.65470089312197e-214	1.00437672137368	0.819	0.284	8.80750115311076e-210	24	Igf1r
Myl12b	5.30258886536382e-214	1.0027393338719	0.966	0.7	1.75923990786175e-209	24	Myl12b
Bsg3	1.34960632136241e-211	1.45493573654701	0.998	0.917	4.47758889238406e-207	24	Bsg
Cd2ap	9.67265932468863e-205	1.00020246048399	0.731	0.251	3.20909818415195e-200	24	Cd2ap
Klf22	2.06881995272655e-191	1.20413000649975	0.973	0.559	6.86372395716086e-187	24	Klf2
Adamts11	1.86967040557593e-189	1.14756893346259	0.831	0.337	6.20300550457925e-185	24	Adamts1
Hspa1a2	7.29887712761763e-184	1.10260510986279	0.935	0.484	2.4215484646297e-179	24	Hspa1a
Mgp3	1.68708515919035e-151	1.94259626793911	0.469	0.123	5.59724243264583e-147	24	Mgp
Meg31	0	3.89839496354878	0.987	0.189	0	25	Meg3
Snhg11	0	3.56110679798359	0.986	0.038	0	25	Snhg11
Sst	0	3.55166439719537	0.652	0.012	0	25	Sst
Scg2	0	3.09851923307352	0.975	0.021	0	25	Scg2
Rtn12	0	2.8000231966995	0.995	0.172	0	25	Rtn1
Resp18	0	2.71243645016576	0.98	0.017	0	25	Resp18
Calb2	0	2.68678384695521	0.514	0.018	0	25	Calb2
6330403K07Rik	0	2.61756372283436	0.98	0.095	0	25	6330403K07Rik
Nap1l51	0	2.50189323351446	0.976	0.159	0	25	Nap1l5
Bex22	0	2.46031228866054	0.978	0.122	0	25	Bex2
Celf4	0	2.40281910581947	0.962	0.054	0	25	Celf4
Ebf13	0	2.37854694473092	0.918	0.171	0	25	Ebf1
Ahi1	0	2.3746590051655	0.973	0.152	0	25	Ahi1
Pcsk1n2	0	2.3584649629835	0.971	0.183	0	25	Pcsk1n
Vsnl1	0	2.35579694363352	0.723	0.02	0	25	Vsnl1
Zwint	0	2.35238316309679	0.973	0.312	0	25	Zwint
Stmn32	0	2.28403657803399	0.962	0.067	0	25	Stmn3
Ly6h1	0	2.26439142066956	0.947	0.119	0	25	Ly6h
Caly	0	2.25454107595568	0.938	0.025	0	25	Caly
Snap25	0	2.23128453739504	0.942	0.044	0	25	Snap25
Snrpn	0	2.18815093158355	0.953	0.126	0	25	Snrpn
Grp	0	2.1749659671661	0.513	0.004	0	25	Grp
Pcp41	0	2.16285399352188	0.763	0.082	0	25	Pcp4
Atp1b1	0	2.05676437755235	0.893	0.059	0	25	Atp1b1
Ttc3	0	2.02544632122513	0.973	0.288	0	25	Ttc3
Tagln31	0	1.99765213233135	0.924	0.065	0	25	Tagln3
Rab3a	0	1.98929404058419	0.946	0.089	0	25	Rab3a
Gap432	0	1.96320124136356	0.891	0.096	0	25	Gap43
Chgb	0	1.92232051405627	0.826	0.015	0	25	Chgb
Bex1	0	1.9170899816151	0.928	0.059	0	25	Bex1
Ndn	0	1.91264523276297	0.868	0.127	0	25	Ndn
Gria21	0	1.88816148216973	0.839	0.051	0	25	Gria2
Syt1	0	1.87250690044721	0.866	0.008	0	25	Syt1
Zcchc12	0	1.84720416219694	0.87	0.033	0	25	Zcchc12
Zcchc181	0	1.84592440889702	0.942	0.117	0	25	Zcchc18
Map1b	0	1.84049802136501	0.893	0.213	0	25	Map1b
Camk2n1	0	1.79727401577992	0.882	0.182	0	25	Camk2n1
Pnmal2	0	1.78688784320855	0.877	0.042	0	25	Pnmal2
Stmn22	0	1.77468030597625	0.931	0.105	0	25	Stmn2
Gng32	0	1.76168697704991	0.891	0.06	0	25	Gng3
Serpinb1b	0	1.74332608987663	0.654	0.012	0	25	Serpinb1b
Scg51	0	1.73265006989981	0.947	0.119	0	25	Scg5
Tubb33	0	1.69028705954975	0.768	0.065	0	25	Tubb3
Uchl13	0	1.65512664869813	0.917	0.199	0	25	Uchl1
Rab3c	0	1.64584196540378	0.719	0.013	0	25	Rab3c
Tspan71	0	1.59939669424791	0.94	0.209	0	25	Tspan7
Nrxn12	0	1.58995539013144	0.817	0.072	0	25	Nrxn1
Ncam11	0	1.58524860746028	0.938	0.158	0	25	Ncam1
Gpm6a2	0	1.57124043610627	0.886	0.081	0	25	Gpm6a
Sncb	0	1.57105032513081	0.77	0.01	0	25	Sncb
Nsg12	0	1.56830695653269	0.933	0.1	0	25	Nsg1
Tspyl4	0	1.5682855913301	0.81	0.066	0	25	Tspyl4
Bex31	0	1.56431829370549	0.964	0.414	0	25	Bex3
Maged11	0	1.55898018206089	0.931	0.293	0	25	Maged1
Faim2	0	1.54159825567642	0.917	0.051	0	25	Faim2
Mllt11	0	1.54152247085871	0.861	0.086	0	25	Mllt11
Pak3	0	1.5187699878414	0.714	0.044	0	25	Pak3
Negr1	0	1.50978879048853	0.732	0.038	0	25	Negr1
Impact	0	1.50381600146167	0.879	0.239	0	25	Impact
Nrsn2	0	1.49801184351394	0.842	0.003	0	25	Nrsn2
Gprasp1	0	1.49339853689949	0.837	0.119	0	25	Gprasp1
Peg3	0	1.48149178766616	0.757	0.078	0	25	Peg3
Hap1	0	1.47844683125405	0.832	0.063	0	25	Hap1
Tmem59l	0	1.46937281814949	0.891	0.058	0	25	Tmem59l
Vat1l	0	1.46678746163619	0.699	0.019	0	25	Vat1l
Pfn22	0	1.45226068750689	0.926	0.176	0	25	Pfn2
Mapt2	0	1.44870623672463	0.87	0.083	0	25	Mapt
Vamp2	0	1.43864095528076	0.902	0.205	0	25	Vamp2
Ncdn	0	1.41433359160876	0.835	0.078	0	25	Ncdn
Vstm2l	0	1.41047166056946	0.563	0.002	0	25	Vstm2l
Chga	0	1.40392662703665	0.754	0.009	0	25	Chga
Arpp21	0	1.40227635963763	0.611	0.026	0	25	Arpp21
Rian	0	1.40057090446899	0.507	0.035	0	25	Rian
Ank22	0	1.39218473848126	0.87	0.185	0	25	Ank2
Syt5	0	1.39144673900966	0.77	0.019	0	25	Syt5
Gprasp2	0	1.38065935316486	0.819	0.063	0	25	Gprasp2
Hoxb6	0	1.37724234541697	0.783	0.039	0	25	Hoxb6
Adcyap1	0	1.35279729962029	0.42	0.002	0	25	Adcyap1
Nsg2	0	1.35026896532584	0.806	0.06	0	25	Nsg2
Nrxn3	0	1.34318079538569	0.549	0.038	0	25	Nrxn3
Ptprn1	0	1.3353822544212	0.779	0.042	0	25	Ptprn
Rasgrf1	0	1.32813585389562	0.618	0.023	0	25	Rasgrf1
Cacna2d1	0	1.31308792506792	0.449	0.009	0	25	Cacna2d1
Spock1	0	1.31047727427567	0.766	0.018	0	25	Spock1
Tmem130	0	1.29515011307452	0.766	0.003	0	25	Tmem130
Hoxb8	0	1.29456318114635	0.668	0.057	0	25	Hoxb8
Pgrmc1	0	1.2867470276529	0.94	0.377	0	25	Pgrmc1
Napb	0	1.27291156503279	0.746	0.026	0	25	Napb
Ebf3	0	1.26934311047805	0.527	0.017	0	25	Ebf3
Syn2	0	1.26739857558954	0.654	0.032	0	25	Syn2
Kif1a	0	1.26726589071498	0.815	0.064	0	25	Kif1a
Syt41	0	1.25966006899677	0.707	0.054	0	25	Syt4
Rgs17	0	1.25171214390553	0.77	0.032	0	25	Rgs17
Araf	0	1.24873212701944	0.871	0.228	0	25	Araf
Chl11	0	1.24381336435929	0.716	0.059	0	25	Chl1
Hoxb7	0	1.23228547199914	0.779	0.105	0	25	Hoxb7
Crtac1	0	1.22612995280251	0.42	0.018	0	25	Crtac1
Myt1l	0	1.22357193508558	0.739	0.011	0	25	Myt1l
Ebf2	0	1.22353285300179	0.458	0.004	0	25	Ebf2
Lsamp2	0	1.2208938508083	0.71	0.073	0	25	Lsamp
Serp2	0	1.21897203883383	0.803	0.052	0	25	Serp2
Rmst	0	1.21578155875724	0.656	0.059	0	25	Rmst
Snap47	0	1.21335699662155	0.855	0.174	0	25	Snap47
Aplp11	0	1.20566497722552	0.899	0.125	0	25	Aplp1
Slc22a171	0	1.20342583818021	0.792	0.138	0	25	Slc22a17
Fxyd62	0	1.1951208038388	0.576	0.064	0	25	Fxyd6
Rnf227	0	1.19506134276804	0.777	0.069	0	25	Rnf227
Pnmal1	0	1.19319196155439	0.678	0.012	0	25	Pnmal1
Gnao11	0	1.18622735555483	0.757	0.075	0	25	Gnao1
Atp1a3	0	1.18487419696735	0.685	0.065	0	25	Atp1a3
Ndrg4	0	1.18233802860518	0.752	0.027	0	25	Ndrg4
Syp	0	1.1808125235313	0.734	0.015	0	25	Syp
Bmerb1	0	1.17724627311315	0.781	0.038	0	25	Bmerb1
Stxbp1	0	1.17442029115029	0.793	0.097	0	25	Stxbp1
Prkar1b	0	1.17385738680964	0.812	0.062	0	25	Prkar1b
Fxyd7	0	1.16608361812377	0.601	0.039	0	25	Fxyd7
Map2	0	1.16426040020484	0.741	0.101	0	25	Map2
Gabbr1	0	1.15870147064738	0.85	0.175	0	25	Gabbr1
Tusc3	0	1.14101072789798	0.873	0.273	0	25	Tusc3
Eno2	0	1.12853883685064	0.725	0.022	0	25	Eno2
Hoxa7	0	1.12384432439664	0.859	0.156	0	25	Hoxa7
Kif21a	0	1.12142033708881	0.723	0.09	0	25	Kif21a
Rprm	0	1.11959696069759	0.556	0.039	0	25	Rprm
Spint2	0	1.11557568644315	0.79	0.083	0	25	Spint2
Rufy3	0	1.11429878499753	0.775	0.144	0	25	Rufy3
Pnck	0	1.11422389202276	0.723	0.024	0	25	Pnck
Kif5c	0	1.10465199473695	0.708	0.037	0	25	Kif5c
Khdrbs3	0	1.10090826739723	0.578	0.096	0	25	Khdrbs3
Bex4	0	1.09304734585346	0.779	0.072	0	25	Bex4
Elavl31	0	1.0894352669073	0.755	0.057	0	25	Elavl3
Rims2	0	1.08906124376336	0.625	0.037	0	25	Rims2
Map7d2	0	1.0838955192806	0.649	0.048	0	25	Map7d2
Flywch1	0	1.08316007896093	0.799	0.169	0	25	Flywch1
Kifap3	0	1.07941693845045	0.804	0.207	0	25	Kifap3
Ajap1	0	1.07901543817256	0.502	0.02	0	25	Ajap1
Prmt2	0	1.05147157466529	0.795	0.183	0	25	Prmt2
C1qtnf4	0	1.04800835663574	0.679	0.039	0	25	C1qtnf4
Klc1	0	1.04459317312866	0.839	0.245	0	25	Klc1
Wdr6	0	1.03125404385451	0.694	0.085	0	25	Wdr6
Camkv	0	1.03079300105518	0.527	0.005	0	25	Camkv
Rab3b	0	1.0300267581209	0.547	0.016	0	25	Rab3b
Unc80	0	1.02919537813301	0.654	0.029	0	25	Unc80
Dner1	0	1.02742254965631	0.701	0.107	0	25	Dner
Sox11	0	1.02552986928729	0.661	0.05	0	25	Sox11
Soga3	0	1.02110659550723	0.721	0.066	0	25	Soga3
Cbarp	0	1.01862280910112	0.743	0.056	0	25	Cbarp
Ank31	0	1.01507831439158	0.743	0.078	0	25	Ank3
Tceal3	0	1.01389939264195	0.788	0.103	0	25	Tceal3
Celf6	0	1.00919081496965	0.632	0.002	0	25	Celf6
Rnd2	0	1.0070465035742	0.54	0.067	0	25	Rnd2
Pcsk2	0	1.00374619369723	0.627	0.086	0	25	Pcsk2
Syt114	0	1.00311391795325	0.862	0.221	0	25	Syt11
Clstn1	1.97917769760559e-300	1.00666470069995	0.781	0.21	6.56631784734607e-296	25	Clstn1
Stmn13	5.02187626091265e-296	1.83642228309414	0.942	0.409	1.66610788708299e-291	25	Stmn1
Nsf	1.80834936757872e-295	1.01898696305175	0.77	0.215	5.99956069681593e-291	25	Nsf
Gaa	2.76358172590877e-292	1.12035882019196	0.832	0.272	9.16873509204751e-288	25	Gaa
Igsf8	2.77606292462893e-289	1.14790343459478	0.841	0.271	9.21014396504141e-285	25	Igsf8
Cirbp	8.81687918424517e-285	1.14648186129694	0.882	0.321	2.92517600695702e-280	25	Cirbp
Cystm11	6.7750298624041e-284	1.05400265871863	0.877	0.278	2.24775165744981e-279	25	Cystm1
Calm2	3.63022661409631e-283	1.32340735023642	0.998	0.921	1.20440028375873e-278	25	Calm2
Gm1673	2.82484316753483e-279	1.11001874021603	0.904	0.327	9.37198217693029e-275	25	Gm1673
Tecr1	1.50741074864611e-277	1.2773513268583	0.971	0.573	5.00113664078321e-273	25	Tecr
Camta1	1.18833937563979e-272	1.00064136452356	0.774	0.237	3.94255354656013e-268	25	Camta1
Tmx4	5.23882827467478e-271	1.14058644324999	0.783	0.254	1.73808605668885e-266	25	Tmx4
Pam	1.0606307477603e-263	1.26066639631521	0.708	0.185	3.51885463184436e-259	25	Pam
Selenom2	4.31106199339237e-261	1.0324192358751	0.884	0.314	1.43028103754779e-256	25	Selenom
Gng2	9.02190069077389e-259	1.15700671793563	0.775	0.253	2.99319599217805e-254	25	Gng2
Dpysl21	1.05832215618017e-254	1.25784931129989	0.929	0.472	3.51119541755896e-250	25	Dpysl2
Dynll2	1.14881483574446e-243	1.1040284314513	0.873	0.403	3.81142298054939e-239	25	Dynll2
Smarca2	1.90042457870379e-236	1.0180631229734	0.757	0.235	6.30503862476556e-232	25	Smarca2
Slc25a42	1.90041484405449e-233	1.06637125964914	0.978	0.726	6.30500632811957e-229	25	Slc25a4
Mdh1	5.44348835369083e-232	1.09244482095105	0.944	0.569	1.80598613110401e-227	25	Mdh1
Ube3a	8.15202859164766e-225	1.03206887416882	0.864	0.391	2.70459852585094e-220	25	Ube3a
Ywhah	1.07275681633849e-220	1.16760138868457	0.958	0.72	3.55908528956621e-216	25	Ywhah
Tubb2a1	5.27721103474692e-217	1.05408141048579	0.889	0.411	1.75082030499799e-212	25	Tubb2a
Psip1	4.3066267589371e-215	1.01442672282872	0.699	0.22	1.42880955981256e-210	25	Psip1
Ppp3ca	2.80922062818598e-205	1.26162353197464	0.866	0.443	9.32015127813262e-201	25	Ppp3ca
Tceal9	4.63216900519456e-179	1.07344889334167	0.933	0.633	1.5368147108534e-174	25	Tceal9
Tshz21	1.49473262307292e-170	1.08274035029759	0.705	0.236	4.95907442356902e-166	25	Tshz2
Camk2d	1.56161229406355e-166	1.23161504594515	0.732	0.325	5.18096110801465e-162	25	Camk2d
Eid1	1.65914106214067e-162	1.08702272483984	0.737	0.34	5.5045323018641e-158	25	Eid1
Ywhaz	1.35899003705298e-160	1.02462594328825	0.899	0.659	4.50872124593066e-156	25	Ywhaz
Ube2e3	9.18778012086794e-146	1.1604638200863	0.746	0.34	3.04822981070036e-141	25	Ube2e3
Cpne8	9.05459029336827e-105	1.02953050891491	0.467	0.17	3.00404142163079e-100	25	Cpne8
Atp6v0c1	6.80386785986468e-84	1.34452033235765	0.518	0.255	2.25731923986731e-79	25	Atp6v0c
Ndfip11	9.79036542839715e-77	1.69326567651461	0.592	0.376	3.24814953817932e-72	25	Ndfip1
Pclaf1	0	1.72704827869579	0.952	0.056	0	26	Pclaf
Birc51	0	1.49895656901946	0.919	0.06	0	26	Birc5
Stmn14	0	1.37785429660219	0.994	0.409	0	26	Stmn1
Ube2c1	0	1.37233261183569	0.788	0.056	0	26	Ube2c
Cks1b1	0	1.27948788737	0.965	0.152	0	26	Cks1b
Cdca31	0	1.1618920564327	0.869	0.051	0	26	Cdca3
Top2a1	0	1.13738646162583	0.813	0.046	0	26	Top2a
Cenpa1	0	1.11833180590651	0.796	0.104	0	26	Cenpa
Cks21	0	1.05561089913101	0.911	0.227	0	26	Cks2
H2az11	7.66902214651664e-303	1.6376743299794	0.996	0.866	2.54435147754983e-298	26	H2az1
Hmgb22	9.62470166047194e-274	1.66205163685185	0.988	0.512	3.19318726989478e-269	26	Hmgb2
Tuba1b1	1.83413209321528e-249	1.22927731740495	0.998	0.803	6.08510004566035e-245	26	Tuba1b
Tubb52	3.27419190901655e-242	1.20156066807148	0.996	0.775	1.08627864965442e-237	26	Tubb5
Crip13	2.47843593622613e-211	1.22184843147819	0.992	0.582	8.22270690561743e-207	26	Crip1
Lgals13	2.11763329527443e-202	1.1270678575258	0.992	0.531	7.02567198373197e-198	26	Lgals1
Lyz22	1.76069638665419e-189	1.36633266006441	0.994	0.672	5.8414624020026e-185	26	Lyz2
H2-Ab11	3.9254048433693e-111	1.35894548714263	0.497	0.145	1.30233156488463e-106	26	H2-Ab1
Cd741	9.56739023694796e-70	1.34455654774203	0.557	0.24	3.17417305891222e-65	26	Cd74
Nkg7	0	2.34914776315271	0.485	0.004	0	27	Nkg7
Trbc2	0	2.07826214606807	0.544	0.012	0	27	Trbc2
Ms4a4b	0	2.02993931701703	0.53	0.007	0	27	Ms4a4b
Ptprcap	0	1.71188107485623	0.611	0.007	0	27	Ptprcap
Cd3d	0	1.70533530098976	0.454	0.002	0	27	Cd3d
Cd3g	0	1.66397667029533	0.445	0.001	0	27	Cd3g
Ltb	0	1.55774107816066	0.496	0.027	0	27	Ltb
Gimap4	0	1.55471182421251	0.465	0.029	0	27	Gimap4
Gimap3	0	1.39456160966982	0.423	0.002	0	27	Gimap3
Thy1	0	1.32833148881908	0.403	0.029	0	27	Thy1
Lck	0	1.23998669859188	0.411	0.009	0	27	Lck
Septin1	0	1.14048621180684	0.442	0.037	0	27	Septin1
Ccl5	8.1189931180976e-194	3.42873588820864	0.445	0.068	2.69363834679124e-189	27	Ccl5
Rps27	6.98983510249131e-191	1.29913101356583	1	0.992	2.31901759195354e-186	27	Rps27
H2-Q7	1.06335019104264e-181	1.4993293836573	0.546	0.111	3.52787692882217e-177	27	H2-Q7
Rps15a	3.36134642895697e-179	1.09531521412816	1	0.974	1.11519390473506e-174	27	Rps15a
Rps7	4.86414959996155e-171	1.0659371829299	0.994	0.969	1.61377891277924e-166	27	Rps7
Rps24	1.2295592093885e-165	1.11583340640826	1	0.978	4.07930858898821e-161	27	Rps24
Cytip1	6.23311620439723e-160	1.13009525109254	0.473	0.087	2.06796096313287e-155	27	Cytip
Rpl13a	4.16035417234032e-151	1.27500846668267	0.994	0.961	1.38028070375735e-146	27	Rpl13a
Tmsb10	1.61559112092466e-119	1.23238000051736	0.986	0.811	5.36004666189176e-115	27	Tmsb10
Rpl12	7.32363761142197e-100	1.04446058928221	0.949	0.909	2.42976325034147e-95	27	Rpl12
Rac21	2.19169840090319e-99	1.26188099868013	0.792	0.455	7.2713977846765e-95	27	Rac2
AW112010	1.41973834219403e-97	2.06004179789366	0.611	0.244	4.71026589789714e-93	27	AW112010
Gimap1	2.66241179281678e-97	1.09410193508924	0.468	0.13	8.83308360502823e-93	27	Gimap1
Gimap61	6.40565050121733e-94	1.24424868463494	0.563	0.192	2.12520266678887e-89	27	Gimap6
Vps37b	1.8811112477862e-89	1.67602157648435	0.541	0.205	6.24096278678027e-85	27	Vps37b
Hcst	2.82261554991401e-87	1.41890069699204	0.569	0.229	9.36459160994972e-83	27	Hcst
Btg11	1.97546820663294e-82	1.17458633278148	0.901	0.755	6.55401086914611e-78	27	Btg1
Stk17b1	1.65949811131947e-81	1.21647214001092	0.552	0.22	5.50571688392462e-77	27	Stk17b
H2-K1	4.25499432996522e-80	1.15819462402017	0.876	0.763	1.41167946885256e-75	27	H2-K1
Rps27rt	1.90833016191216e-78	1.20658081321775	0.896	0.685	6.33126697817598e-74	27	Rps27rt
Bcl2	1.36516925891724e-73	1.22900550518627	0.417	0.132	4.52922205030972e-69	27	Bcl2
Ptprc1	2.56787840719707e-52	1.11340355348795	0.583	0.331	8.51945019155772e-48	27	Ptprc
Zfp36l2	1.73099974152885e-38	1.24243181931253	0.589	0.416	5.74293784247026e-34	27	Zfp36l2
Rpl23a-ps3	8.31093751584863e-35	1.00088806116725	0.541	0.333	2.7573197396331e-30	27	Rpl23a-ps3
Ifit11	0	2.08949210454095	0.882	0.091	0	28	Ifit1
Ifit31	0	1.99495140572008	0.892	0.084	0	28	Ifit3
Rsad21	0	1.83163836572743	0.706	0.073	0	28	Rsad2
Iigp1	0	1.65544282743977	0.706	0.059	0	28	Iigp1
Cmpk2	0	1.25233033178961	0.584	0.06	0	28	Cmpk2
Ifi44	0	1.22766227554163	0.556	0.036	0	28	Ifi44
Ifit3b	0	1.14461860059474	0.573	0.026	0	28	Ifit3b
Ifi47	0	1.1379611710923	0.599	0.059	0	28	Ifi47
Oasl21	1.33505293741279e-307	1.31122635536655	0.817	0.124	4.4293051304544e-303	28	Oasl2
Usp181	5.96918912911139e-305	1.19702628749851	0.699	0.087	1.98039787736529e-300	28	Usp18
Gbp4	3.09037285526399e-289	1.03282372776861	0.48	0.042	1.02529300219093e-284	28	Gbp4
Isg151	3.411647089876e-270	2.11702827115834	0.968	0.238	1.13188215500816e-265	28	Isg15
Irf71	2.84966634054626e-258	1.62492868102604	0.842	0.16	9.45433801803033e-254	28	Irf7
Ifit2	1.79257412733448e-246	1.17425245666776	0.427	0.039	5.94722318225761e-242	28	Ifit2
Gbp3	9.90563177605403e-245	1.28919909660288	0.685	0.106	3.28639145434145e-240	28	Gbp3
Slco1c13	2.39163169487798e-226	1.48404367016314	0.86	0.168	7.93471647409667e-222	28	Slco1c1
Slco1a43	2.68050558646625e-225	1.55594368760474	0.946	0.208	8.89311338421907e-221	28	Slco1a4
Srarp3	6.05286855604377e-221	1.14615598372711	0.814	0.144	2.00816020083864e-216	28	Srarp
Abcb1a3	1.27048576151806e-214	1.34187944165916	0.907	0.192	4.21509061098846e-210	28	Abcb1a
Adgrl45	1.7966149230686e-211	1.24626087790654	0.903	0.188	5.96062933026468e-207	28	Adgrl4
Emcn4	5.90193643592329e-211	1.28593006676932	0.914	0.198	1.95808545134627e-206	28	Emcn
Gbp7	1.81086961946149e-205	1.36843775037828	0.771	0.163	6.00792213648739e-201	28	Gbp7
Gbp2	6.80937545949548e-200	1.41063618509651	0.663	0.117	2.25914649619682e-195	28	Gbp2
Flt15	1.19411937010647e-199	1.53570914753349	0.993	0.264	3.96172983420225e-195	28	Flt1
Spock24	1.69871595237422e-198	1.53200904820233	0.918	0.224	5.63582991519195e-194	28	Spock2
Adgrf55	7.08809275158281e-197	1.22919651392221	0.892	0.194	2.35161653219263e-192	28	Adgrf5
Ly6a5	9.76357899184592e-195	1.8667188521276	1	0.339	3.23926260212472e-190	28	Ly6a
Egfl75	2.51041426052153e-194	1.33444579898653	0.971	0.248	8.32880139213229e-190	28	Egfl7
Cldn55	9.66636842057719e-192	1.62865858503692	1	0.296	3.2070110508949e-187	28	Cldn5
Esam5	3.81909204255004e-191	1.3035834486723	0.95	0.231	1.26706016695683e-186	28	Esam
Sema3c3	8.32823508801359e-190	1.15487860143421	0.778	0.154	2.76305855515027e-185	28	Sema3c
Slc22a82	2.2246517103321e-189	1.0915417334705	0.677	0.116	7.3807269793688e-185	28	Slc22a8
Vwa15	1.38505072883532e-188	1.27179294357828	0.939	0.234	4.59518280305694e-184	28	Vwa1
Abcg23	6.08364245317951e-188	1.46077276814334	0.961	0.291	2.01837005669137e-183	28	Abcg2
Prom12	2.54441220181379e-187	1.01284688200749	0.692	0.124	8.44159636195762e-183	28	Prom1
Cdh54	1.353247592482e-186	1.1003456491996	0.846	0.18	4.48966953757752e-182	28	Cdh5
Ly6c15	1.32492922405663e-185	1.77801160134425	0.993	0.335	4.39571768665267e-181	28	Ly6c1
