""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Il13ra1"	2.73250974506805e-249	0.817843115288709	0.525	0.219	9.06564758121226e-245	"Neutrophil"	"Il13ra1"
"Lcp2"	4.3523471222591e-249	0.854158511989522	0.522	0.227	1.4439782047519e-244	"Neutrophil"	"Lcp2"
"Gda"	1.05252721132841e-247	1.0102941087131	0.672	0.4	3.49196952902425e-243	"Neutrophil"	"Gda"
"Egr3"	7.38398044469312e-247	0.419337849392092	0.13	0.008	2.44978319213584e-242	"Neutrophil"	"Egr3"
"Fam107b"	9.18264487042576e-246	0.862545438318046	0.54	0.238	3.04652608866115e-241	"Neutrophil"	"Fam107b"
"Tmem134"	3.96563283048213e-245	0.262186251421133	0.163	0.016	1.31567800416906e-240	"Neutrophil"	"Tmem134"
"Ncf2"	7.76375285729796e-243	0.823459908898642	0.759	0.6	2.57578028546574e-238	"Neutrophil"	"Ncf2"
"Ggt5"	5.80511754022267e-241	0.330630039344446	0.176	0.02	1.92596384631967e-236	"Neutrophil"	"Ggt5"
"Atp11a"	1.33498513975585e-239	0.475776005206398	0.274	0.056	4.42908019816798e-235	"Neutrophil"	"Atp11a"
"Nt5e"	2.00402938645459e-239	0.652213938900629	0.326	0.079	6.64876829544038e-235	"Neutrophil"	"Nt5e"
"Pilrb2"	9.24494392527119e-237	0.559929749297919	0.346	0.088	3.06719504608722e-232	"Neutrophil"	"Pilrb2"
"Arhgef3"	1.26306248153043e-236	0.58367857846978	0.281	0.061	4.19046239497352e-232	"Neutrophil"	"Arhgef3"
"Stk40"	3.65683878003177e-235	0.625227308210257	0.406	0.128	1.21322940205114e-230	"Neutrophil"	"Stk40"
"Pxn"	3.7263442515734e-235	0.704177192172161	0.491	0.2	1.23628923234451e-230	"Neutrophil"	"Pxn"
"4932438A13Rik"	1.03266556921219e-234	0.637126914657048	0.34	0.092	3.42607455897527e-230	"Neutrophil"	"4932438A13Rik"
"Acap1"	1.81892005221763e-233	0.310714105002599	0.184	0.023	6.03463105724244e-229	"Neutrophil"	"Acap1"
"Sik3"	1.10134278437886e-232	0.496853218960359	0.287	0.064	3.65392495573373e-228	"Neutrophil"	"Sik3"
"Isg20"	2.4167280861329e-231	0.52230195576761	0.262	0.051	8.01797877136313e-227	"Neutrophil"	"Isg20"
"Kbtbd7"	2.69515525519021e-231	0.350923389002781	0.198	0.028	8.94171659014456e-227	"Neutrophil"	"Kbtbd7"
"Cd164"	4.11950344571995e-231	0.871378332644673	0.671	0.438	1.36672765818651e-226	"Neutrophil"	"Cd164"
"Khnyn"	4.88714824942383e-231	0.348378488750974	0.203	0.03	1.62140917471134e-226	"Neutrophil"	"Khnyn"
"Arid3a"	1.73205206952117e-229	0.621223228712461	0.367	0.111	5.74642915105037e-225	"Neutrophil"	"Arid3a"
"Basp1"	3.02983597323153e-229	1.5197118114177	0.723	0.608	1.00520868083902e-224	"Neutrophil"	"Basp1"
"Fgr"	2.09411361114121e-228	0.746905659277197	0.529	0.233	6.94764072768319e-224	"Neutrophil"	"Fgr"
"Ptbp3"	2.30844662281314e-226	0.853429669297309	0.731	0.578	7.65873336050716e-222	"Neutrophil"	"Ptbp3"
"Kdm2a"	7.24729017138906e-226	0.665876782333207	0.438	0.16	2.40443346016175e-221	"Neutrophil"	"Kdm2a"
"Ptgds"	4.59157674040651e-225	0.461769597873156	0.231	0.041	1.52334741516467e-220	"Neutrophil"	"Ptgds"
"Nfat5"	5.69544032504126e-225	0.762744877558413	0.416	0.144	1.88957623663894e-220	"Neutrophil"	"Nfat5"
"Vsir"	6.63205719789038e-225	0.779202653151849	0.768	0.641	2.20031761654409e-220	"Neutrophil"	"Vsir"
"Ostf1"	2.07661165904516e-223	0.54655336591311	0.921	0.901	6.88957450121413e-219	"Neutrophil"	"Ostf1"
"Pten"	3.99607352447738e-222	0.790959501766991	0.497	0.22	1.32577731321586e-217	"Neutrophil"	"Pten"
"Nlrp3"	1.92889631148891e-221	1.09161398609493	0.478	0.198	6.39949929262675e-217	"Neutrophil"	"Nlrp3"
"Slc16a3"	3.0642397663695e-221	0.86388739375668	0.66	0.385	1.01662282728841e-216	"Neutrophil"	"Slc16a3"
"Mpzl3"	1.46760864541273e-219	0.272992782158445	0.126	0.009	4.86908520288581e-215	"Neutrophil"	"Mpzl3"
"Irak3"	1.63925405104218e-218	0.565625645058402	0.281	0.065	5.43855316514265e-214	"Neutrophil"	"Irak3"
"Enah"	8.41981858050512e-218	0.37669093100717	0.178	0.023	2.79344321045418e-213	"Neutrophil"	"Enah"
"E230032D23Rik"	1.04075975312231e-217	0.67709901572104	0.368	0.112	3.4529286329339e-213	"Neutrophil"	"E230032D23Rik"
"Chd7"	1.29525525448509e-216	0.862042314169454	0.598	0.334	4.29726835780519e-212	"Neutrophil"	"Chd7"
"B430306N03Rik"	3.55865784880883e-216	0.62236632321683	0.37	0.12	1.18065591449931e-211	"Neutrophil"	"B430306N03Rik"
"Gcnt2"	4.45361454889071e-216	0.851034290466558	0.566	0.298	1.47757569888547e-211	"Neutrophil"	"Gcnt2"
"Apobr"	8.62537403818784e-216	0.61340702398249	0.368	0.115	2.86164034464958e-211	"Neutrophil"	"Apobr"
"Tsc22d4"	1.45079123167866e-215	0.922984650507603	0.698	0.561	4.81329006934028e-211	"Neutrophil"	"Tsc22d4"
"Snai1"	1.78478614742437e-215	0.325617710860635	0.132	0.011	5.92138500130983e-211	"Neutrophil"	"Snai1"
"Ly6c2"	4.60941606146366e-214	0.61884473195465	0.558	0.223	1.5292659667118e-209	"Neutrophil"	"Ly6c2"
"Fam13b"	1.12800706382335e-213	0.383841498792457	0.213	0.036	3.74238903564673e-209	"Neutrophil"	"Fam13b"
"Klf2"	3.11683918887417e-212	0.680260371626044	0.691	0.375	1.03407373769278e-207	"Neutrophil"	"Klf2"
"Pde4b"	4.56706614687622e-212	0.7080280010549	0.437	0.159	1.51521553554912e-207	"Neutrophil"	"Pde4b"
"Smox"	4.94617421168198e-211	0.812971852687362	0.574	0.29	1.64099221820973e-206	"Neutrophil"	"Smox"
"Nfkbiz"	1.78578571289289e-210	1.07941663868825	0.51	0.225	5.92470125966473e-206	"Neutrophil"	"Nfkbiz"
"Ccnl1"	1.88002879696133e-210	0.88663321219102	0.687	0.479	6.2373715396786e-206	"Neutrophil"	"Ccnl1"
"A530064D06Rik"	7.74899883689429e-210	0.421261783560923	0.256	0.055	2.57088534411642e-205	"Neutrophil"	"A530064D06Rik"
"Cdk2ap2"	1.47450555224957e-209	1.03779384589001	0.739	0.533	4.8919670706984e-205	"Neutrophil"	"Cdk2ap2"
"Chd2"	4.70928704520996e-209	0.619007065053748	0.378	0.123	1.56240016298931e-204	"Neutrophil"	"Chd2"
"Gpsm3"	9.88610263330907e-209	0.660195070350224	0.791	0.686	3.27991227065295e-204	"Neutrophil"	"Gpsm3"
"Gm14548"	1.7741377396526e-208	0.475654866097724	0.323	0.086	5.88605677884542e-204	"Neutrophil"	"Gm14548"
"Ccpg1"	2.24905247099899e-208	0.557913865099748	0.293	0.074	7.46168138303335e-204	"Neutrophil"	"Ccpg1"
"AA467197"	6.58093669631818e-208	0.550859230817772	0.84	0.56	2.18335736773748e-203	"Neutrophil"	"AA467197"
"Alas1"	1.68259462356392e-206	0.769145075681408	0.541	0.27	5.58234418259801e-202	"Neutrophil"	"Alas1"
"Nod1"	7.96761354246381e-203	0.304965470222881	0.159	0.02	2.64341514498322e-198	"Neutrophil"	"Nod1"
"Iqsec1"	5.75853957452447e-202	0.684009272900614	0.461	0.194	1.91051067463998e-197	"Neutrophil"	"Iqsec1"
"Actg1"	1.05116050715874e-201	0.548278983491088	0.987	0.993	3.48743521460055e-197	"Neutrophil"	"Actg1"
"Tnrc18"	3.54999264194943e-201	0.531484247315937	0.324	0.093	1.17778105881956e-196	"Neutrophil"	"Tnrc18"
"Il16"	4.57610713540301e-201	0.495630216213158	0.28	0.069	1.51821506431266e-196	"Neutrophil"	"Il16"
"Sun2"	7.93096507719006e-201	0.499491009940724	0.31	0.085	2.63125628365935e-196	"Neutrophil"	"Sun2"
"Myl12b"	1.04177566668443e-200	0.649484133361051	0.802	0.717	3.45629912935893e-196	"Neutrophil"	"Myl12b"
"Zfp281"	1.62934124519452e-200	0.599545122244696	0.38	0.131	5.40566544918186e-196	"Neutrophil"	"Zfp281"
"Hectd1"	2.16436706084303e-200	0.799504890150476	0.516	0.259	7.18072059775891e-196	"Neutrophil"	"Hectd1"
"Vamp5"	8.11332021250105e-200	0.414363785217983	0.224	0.043	2.69175624690147e-195	"Neutrophil"	"Vamp5"
"ENSMUSG00000105361"	5.61308364834678e-199	0.63588194101784	0.412	0.146	1.86225276201201e-194	"Neutrophil"	"ENSMUSG00000105361"
"Inpp1"	2.50961958809872e-198	0.442667676055979	0.245	0.053	8.32616490743513e-194	"Neutrophil"	"Inpp1"
"Map1lc3b"	7.73885052721094e-197	0.655477209052371	0.877	0.854	2.56751843941277e-192	"Neutrophil"	"Map1lc3b"
"Rab8b"	1.1949713198456e-195	0.808714305757819	0.639	0.44	3.96455634785173e-191	"Neutrophil"	"Rab8b"
"Med12l"	1.22013888339291e-195	0.253311237062715	0.113	0.008	4.04805477343266e-191	"Neutrophil"	"Med12l"
"Suco"	1.33320009409853e-195	0.492814148769719	0.282	0.072	4.4231579521907e-191	"Neutrophil"	"Suco"
"Xbp1"	2.41641879439217e-195	1.0158190276772	0.671	0.507	8.01695263415491e-191	"Neutrophil"	"Xbp1"
"Lrrk2"	5.27818697710004e-195	0.304095164363808	0.151	0.018	1.75114409339248e-190	"Neutrophil"	"Lrrk2"
"Adam8"	9.21338841575235e-195	0.918435915034405	0.734	0.595	3.05672587469416e-190	"Neutrophil"	"Adam8"
"Map2k4"	2.60993741903439e-193	0.544244687423718	0.355	0.116	8.65898937513041e-189	"Neutrophil"	"Map2k4"
"Cflar"	5.30996490967509e-193	0.786017156117781	0.589	0.347	1.76168705808291e-188	"Neutrophil"	"Cflar"
"Rara"	7.2854596076523e-193	0.630383397723215	0.435	0.17	2.4170969340308e-188	"Neutrophil"	"Rara"
"Nfam1"	1.82870738815699e-192	0.74517268736652	0.468	0.211	6.06710250168844e-188	"Neutrophil"	"Nfam1"
"Oga"	7.68084746858872e-192	0.584106961338775	0.376	0.132	2.54827476465368e-187	"Neutrophil"	"Oga"
"Tbc1d23"	2.91988824147448e-191	0.589088005878437	0.355	0.119	9.68731321873987e-187	"Neutrophil"	"Tbc1d23"
"Rasip1"	3.7532322401263e-191	0.292581855084238	0.143	0.016	1.2452098603067e-186	"Neutrophil"	"Rasip1"
"Ppp1r18"	6.04545004720434e-191	0.762514259856917	0.702	0.55	2.00569896216098e-186	"Neutrophil"	"Ppp1r18"
"Rhog"	7.22036703880532e-191	0.716070154528776	0.753	0.655	2.39550117246444e-186	"Neutrophil"	"Rhog"
"Btg2"	1.4494308850291e-190	0.860840161514856	0.745	0.523	4.80877684726104e-186	"Neutrophil"	"Btg2"
"Col4a3bp"	1.77218098402087e-188	0.572058078464154	0.339	0.109	5.87956485068604e-184	"Neutrophil"	"Col4a3bp"
"Ep300"	5.02997199480506e-188	0.557085410388431	0.358	0.12	1.66879380871647e-183	"Neutrophil"	"Ep300"
"Ppp1r3b"	4.63722838178427e-187	0.400031997514069	0.226	0.047	1.53849326022457e-182	"Neutrophil"	"Ppp1r3b"
"Midn"	7.21710549473742e-187	0.660754216430774	0.436	0.183	2.39441908998904e-182	"Neutrophil"	"Midn"
"Svil"	9.40831365001648e-186	0.588793733550509	0.385	0.141	3.12139621966597e-181	"Neutrophil"	"Svil"
"Ptpn12"	2.93717799565964e-185	0.628791495512996	0.428	0.174	9.74467543619998e-181	"Neutrophil"	"Ptpn12"
"Samhd1"	6.68320791769808e-185	0.81185688196564	0.595	0.354	2.21728789085469e-180	"Neutrophil"	"Samhd1"
"Gcnt1"	3.12575470140141e-184	0.716880541897101	0.425	0.18	1.03703163728395e-179	"Neutrophil"	"Gcnt1"
"Arfgef1"	4.77962569395438e-183	0.616345303487202	0.363	0.128	1.58573641648325e-178	"Neutrophil"	"Arfgef1"
"Klhdc4"	5.34697800383205e-182	0.770560489687994	0.47	0.221	1.77396689233136e-177	"Neutrophil"	"Klhdc4"
"Irf2bp2"	1.66353421502501e-181	0.833878584287038	0.556	0.317	5.51910746518846e-177	"Neutrophil"	"Irf2bp2"
"Neurl3"	4.66765675229988e-181	0.755850975563507	0.465	0.215	1.54858848071053e-176	"Neutrophil"	"Neurl3"
"Ffar2"	3.37066765932191e-180	0.388906512817033	0.123	0.012	1.11828640933323e-175	"Neutrophil"	"Ffar2"
"Klf7"	2.62760709041652e-179	0.715279467384945	0.451	0.201	8.71761204387489e-175	"Neutrophil"	"Klf7"
"Csf2rb"	2.14483985189702e-177	0.876330607117536	0.637	0.458	7.11593517663874e-173	"Neutrophil"	"Csf2rb"
"Rps6ka2"	1.36434524512653e-174	0.260091968999151	0.146	0.02	4.5264882197563e-170	"Neutrophil"	"Rps6ka2"
"Dedd2"	2.02892075925933e-173	0.55283539789602	0.313	0.098	6.73135040299467e-169	"Neutrophil"	"Dedd2"
"Pi16"	5.71375997470236e-173	0.363338168205892	0.185	0.033	1.895654146807e-168	"Neutrophil"	"Pi16"
"Picalm"	6.89373274873511e-173	0.765861471732007	0.731	0.628	2.28713371404785e-168	"Neutrophil"	"Picalm"
"Egr1"	6.17440152745529e-172	0.934521293596582	0.463	0.213	2.04848119476384e-167	"Neutrophil"	"Egr1"
"Lasp1"	7.72065551375607e-171	0.764530748038285	0.586	0.381	2.56148187979885e-166	"Neutrophil"	"Lasp1"
"Zfp608"	8.82006637881843e-169	0.391473037957141	0.234	0.055	2.92623342250059e-164	"Neutrophil"	"Zfp608"
"Aqp9"	1.81766779105185e-168	0.26813627036625	0.147	0.021	6.03047643037272e-164	"Neutrophil"	"Aqp9"
"Ckap4"	1.32392558262726e-167	0.853525802867186	0.519	0.297	4.39238790548245e-163	"Neutrophil"	"Ckap4"
"I830077J02Rik"	2.57914356406386e-167	0.402643731487798	0.263	0.07	8.55682460249468e-163	"Neutrophil"	"I830077J02Rik"
"Cd53"	4.07423134458593e-167	0.481596175844852	0.927	0.96	1.35170773319328e-162	"Neutrophil"	"Cd53"
"Inpp5a"	1.2299274884815e-166	0.269510627810467	0.171	0.029	4.08053042853507e-162	"Neutrophil"	"Inpp5a"
"Clec2d"	3.58071472336173e-166	0.474668882484678	0.266	0.071	1.18797372376972e-161	"Neutrophil"	"Clec2d"
"Rcsd1"	6.14092215906553e-166	0.527577115471962	0.342	0.12	2.03737374471317e-161	"Neutrophil"	"Rcsd1"
"Trim12a"	2.43052622160138e-165	0.504927183546491	0.306	0.097	8.06375684540688e-161	"Neutrophil"	"Trim12a"
"Carhsp1"	2.50476014504444e-165	0.611179388065747	0.502	0.248	8.31004273321395e-161	"Neutrophil"	"Carhsp1"
"Cd80"	2.24097848523373e-164	0.551359840256823	0.384	0.138	7.43489432045996e-160	"Neutrophil"	"Cd80"
"Btbd7"	2.73453694937349e-164	0.389335589600633	0.236	0.059	9.07237323693644e-160	"Neutrophil"	"Btbd7"
"Gpr84"	4.38019849511506e-163	0.530311529888827	0.255	0.068	1.45321845472432e-158	"Neutrophil"	"Gpr84"
"Treml2"	9.88259329002681e-163	0.430802655450389	0.252	0.067	3.27874797583219e-158	"Neutrophil"	"Treml2"
"Herc4"	1.71162658392974e-161	0.492622651896514	0.298	0.094	5.6786635175037e-157	"Neutrophil"	"Herc4"
"Rictor"	3.09284620868376e-161	0.445260956992832	0.247	0.065	1.02611358665501e-156	"Neutrophil"	"Rictor"
"Gnai3"	5.20434613903516e-161	0.668923606932699	0.545	0.318	1.72664591854769e-156	"Neutrophil"	"Gnai3"
"Hcls1"	7.77154580267651e-161	0.645418350399974	0.685	0.538	2.57836575095399e-156	"Neutrophil"	"Hcls1"
"Dennd5a"	1.70545002702126e-160	0.55137380720644	0.388	0.159	5.65817155464844e-156	"Neutrophil"	"Dennd5a"
"Cmtr1"	1.04698585909081e-158	0.255200396254063	0.148	0.022	3.47358498470557e-154	"Neutrophil"	"Cmtr1"
"Plp2"	1.59227170812846e-158	0.676750591911733	0.631	0.428	5.28267984605778e-154	"Neutrophil"	"Plp2"
"Birc3"	1.33772988742039e-157	0.611433325950888	0.349	0.129	4.43818644749462e-153	"Neutrophil"	"Birc3"
"Mfsd6"	4.73687484734228e-156	0.454904952853214	0.252	0.07	1.57155296810275e-151	"Neutrophil"	"Mfsd6"
"Cdk5r1"	8.84690882322034e-156	0.258837091462972	0.127	0.016	2.93513894027981e-151	"Neutrophil"	"Cdk5r1"
"Rab27a"	1.58798126320272e-155	0.32666438379562	0.184	0.037	5.26844543692766e-151	"Neutrophil"	"Rab27a"
"Atp8b4"	5.00295062705716e-153	0.512851068439278	0.291	0.093	1.65982892953876e-148	"Neutrophil"	"Atp8b4"
"Gadd45a"	6.5425423869708e-153	0.764899393785424	0.453	0.222	2.1706192877253e-148	"Neutrophil"	"Gadd45a"
"Dennd1c"	3.15048675819187e-152	0.386007810352187	0.242	0.065	1.04523699176532e-147	"Neutrophil"	"Dennd1c"
"Gnai2"	1.22656270970703e-151	0.454310635508071	0.901	0.921	4.06936710199503e-147	"Neutrophil"	"Gnai2"
"Nfkbia"	1.60742585940701e-151	0.906460192154262	0.82	0.754	5.33295677375464e-147	"Neutrophil"	"Nfkbia"
"Rbpj"	4.62286206553261e-151	0.737808145244073	0.556	0.336	1.53372694748175e-146	"Neutrophil"	"Rbpj"
"Ddx5"	5.71424084010877e-151	0.484532189633938	0.9	0.924	1.89581368352289e-146	"Neutrophil"	"Ddx5"
"Tax1bp1"	1.31946965173554e-150	0.753437870242757	0.641	0.491	4.377604463563e-146	"Neutrophil"	"Tax1bp1"
"A130014A01Rik"	7.99988519059679e-150	0.252491373804131	0.141	0.021	2.6541219096843e-145	"Neutrophil"	"A130014A01Rik"
"Pilrb1"	1.51509317319167e-149	0.405772175495262	0.256	0.07	5.026624620698e-145	"Neutrophil"	"Pilrb1"
"Cast"	1.57467921697642e-149	0.649697238956652	0.472	0.245	5.22431323816268e-145	"Neutrophil"	"Cast"
"Klra2"	2.09202249605264e-149	0.435826136495909	0.357	0.127	6.94070303515384e-145	"Neutrophil"	"Klra2"
"Rhbdf2"	3.04768022765175e-149	0.48316264450288	0.33	0.12	1.01112886912802e-144	"Neutrophil"	"Rhbdf2"
"Rock1"	8.45207843817936e-149	0.685122205379152	0.5	0.278	2.80414606343477e-144	"Neutrophil"	"Rock1"
"Gm26740"	1.16180543343474e-147	0.505711823792183	0.316	0.109	3.85452188650644e-143	"Neutrophil"	"Gm26740"
"Lysmd3"	3.17221018135782e-147	0.435485591323526	0.258	0.076	1.05244417186908e-142	"Neutrophil"	"Lysmd3"
"Usp32"	3.74106195475459e-147	0.397454329664481	0.243	0.068	1.24117212472893e-142	"Neutrophil"	"Usp32"
"Atg9a"	9.79009890907953e-146	0.320228760126929	0.206	0.049	3.24806111506531e-141	"Neutrophil"	"Atg9a"
"Ccl6"	1.12757546413981e-145	0.385911725766451	0.822	0.679	3.74095711737664e-141	"Neutrophil"	"Ccl6"
"Capn1"	2.35606820439179e-144	0.497603945540524	0.316	0.115	7.81672748171064e-140	"Neutrophil"	"Capn1"
"Tmem156"	4.82829114103563e-143	0.270638052016341	0.157	0.028	1.60188215186139e-138	"Neutrophil"	"Tmem156"
"Acta2"	8.62675186463945e-143	0.400591586644765	0.191	0.044	2.86209746613143e-138	"Neutrophil"	"Acta2"
"Tmem154"	3.0741882036273e-142	0.464352650703187	0.271	0.086	1.01992342031743e-137	"Neutrophil"	"Tmem154"
"Hjurp"	4.46599769144816e-142	0.403162490870971	0.228	0.061	1.48168405409176e-137	"Neutrophil"	"Hjurp"
"Vps54"	4.69586544458667e-142	0.398811765950166	0.247	0.071	1.55794727855052e-137	"Neutrophil"	"Vps54"
"Tnf"	1.38299402990299e-141	0.901833155160134	0.415	0.191	4.58835929300914e-137	"Neutrophil"	"Tnf"
"Ndel1"	6.15592567386925e-141	0.731134229879104	0.63	0.475	2.0423514608196e-136	"Neutrophil"	"Ndel1"
"Blcap"	6.26168742610884e-141	0.505337268814241	0.321	0.119	2.07744003736013e-136	"Neutrophil"	"Blcap"
"Nufip2"	6.80981818790457e-141	0.530697871071438	0.365	0.152	2.2592933802011e-136	"Neutrophil"	"Nufip2"
"Msrb1"	1.73956018464082e-140	0.496432296156232	0.964	0.9	5.77133882458285e-136	"Neutrophil"	"Msrb1"
"Zswim4"	1.31692533584613e-139	0.292315698901428	0.187	0.041	4.3691631867367e-135	"Neutrophil"	"Zswim4"
"St3gal1"	2.39177183296371e-139	0.506519223914539	0.308	0.109	7.93518141022369e-135	"Neutrophil"	"St3gal1"
"Bcl2a1a"	2.82511139796965e-139	0.710352487199531	0.424	0.187	9.3728720850439e-135	"Neutrophil"	"Bcl2a1a"
"Fosl2"	2.74579241412909e-138	0.67826885754244	0.596	0.397	9.10971549235609e-134	"Neutrophil"	"Fosl2"
"1600014C10Rik"	3.94441370201171e-138	0.644249654726368	0.452	0.232	1.30863813391643e-133	"Neutrophil"	"1600014C10Rik"
"Il6ra"	1.3449453018696e-136	0.622227410701965	0.423	0.207	4.46212502801276e-132	"Neutrophil"	"Il6ra"
"Serpinb1a"	4.94631199900418e-136	0.516177617524277	0.206	0.051	1.64103793190962e-131	"Neutrophil"	"Serpinb1a"
"Tbc1d2b"	8.01483659728913e-136	0.386103278194604	0.23	0.065	2.65908233788262e-131	"Neutrophil"	"Tbc1d2b"
"Zdhhc18"	1.3102371165967e-135	0.380585348596423	0.218	0.059	4.34697368173287e-131	"Neutrophil"	"Zdhhc18"
"Sesn2"	2.75020615280078e-135	0.380476585462531	0.238	0.069	9.12435895314714e-131	"Neutrophil"	"Sesn2"
"Adipor2"	6.6178523198462e-135	0.509612736801412	0.35	0.144	2.19560486415537e-130	"Neutrophil"	"Adipor2"
"Cnn2"	2.16400078041485e-134	0.616027286101973	0.492	0.268	7.17950538918235e-130	"Neutrophil"	"Cnn2"
"Igfbp6"	3.09876960979478e-134	0.743886149166989	0.387	0.165	1.02807879344161e-129	"Neutrophil"	"Igfbp6"
"Mical1"	6.39226368398714e-133	0.430704638913787	0.274	0.092	2.12076132243641e-128	"Neutrophil"	"Mical1"
"Arhgap30"	7.35719739150213e-133	0.647332048013675	0.517	0.317	2.44089737857866e-128	"Neutrophil"	"Arhgap30"
"Susd6"	4.88853732795655e-132	0.485828203829147	0.308	0.116	1.62187002929614e-127	"Neutrophil"	"Susd6"
"Tnrc6b"	6.2874314954214e-132	0.535621008287887	0.323	0.128	2.08598114723596e-127	"Neutrophil"	"Tnrc6b"
"Pak2"	2.82472390649462e-131	0.658149184914795	0.56	0.383	9.37158650457721e-127	"Neutrophil"	"Pak2"
"Plp1"	3.11663159214167e-131	0.556139302277255	0.28	0.096	1.03400486332484e-126	"Neutrophil"	"Plp1"
"Fam8a1"	5.60725253853662e-131	0.275527869865034	0.162	0.034	1.86031817471029e-126	"Neutrophil"	"Fam8a1"
"Rbms1"	6.38110990691418e-130	0.62031224660094	0.717	0.64	2.11706083381692e-125	"Neutrophil"	"Rbms1"
"Ywhaz"	3.92049018824771e-129	0.593841592673633	0.706	0.636	1.30070102975494e-124	"Neutrophil"	"Ywhaz"
"Tlr13"	6.74763189324755e-128	0.644900156437914	0.464	0.264	2.23866183322274e-123	"Neutrophil"	"Tlr13"
"Cds2"	2.11394420516111e-127	0.452395404957996	0.324	0.129	7.01343268946301e-123	"Neutrophil"	"Cds2"
"Nt5c2"	4.07971792744629e-127	0.470775192230089	0.316	0.125	1.35352801678885e-122	"Neutrophil"	"Nt5c2"
"Bcl2l11"	6.72851851377428e-127	0.793060049006718	0.445	0.242	2.23232058731489e-122	"Neutrophil"	"Bcl2l11"
"Anxa11"	1.53857424267865e-126	0.504800056421208	0.39	0.181	5.10452776493494e-122	"Neutrophil"	"Anxa11"
"Arih2"	1.95190279230614e-126	0.488604014655537	0.347	0.145	6.47582789403407e-122	"Neutrophil"	"Arih2"
"Ssh2"	2.09337439312904e-126	0.595752333439426	0.43	0.222	6.94518822408423e-122	"Neutrophil"	"Ssh2"
"Ip6k1"	3.06410498745174e-126	0.398589633567443	0.268	0.091	1.01657811168687e-121	"Neutrophil"	"Ip6k1"
"Optn"	4.045019633762e-125	0.304559195310418	0.173	0.04	1.34201616389322e-120	"Neutrophil"	"Optn"
"Tnfrsf1b"	5.52132969834495e-125	0.768915182000376	0.501	0.319	1.8318115540199e-120	"Neutrophil"	"Tnfrsf1b"
"Mpp7"	7.52127932160638e-125	0.340042961934188	0.127	0.021	2.49533484052935e-120	"Neutrophil"	"Mpp7"
"Smap2"	4.17548164092675e-124	0.52972494964828	0.397	0.194	1.38529954401027e-119	"Neutrophil"	"Smap2"
"Zfand3"	4.35464068395719e-124	0.527952463220473	0.412	0.204	1.44473913971648e-119	"Neutrophil"	"Zfand3"
"Fgl2"	5.76174956047712e-123	0.771130369379531	0.338	0.144	1.91157565167949e-118	"Neutrophil"	"Fgl2"
"Rnd1"	6.09922869977448e-123	0.279063739395336	0.126	0.021	2.02354110572418e-118	"Neutrophil"	"Rnd1"
"Lpcat2"	6.60365830382239e-123	0.593273476891521	0.484	0.274	2.19089571545916e-118	"Neutrophil"	"Lpcat2"
"Mtmr3"	6.21020735225205e-122	0.424945051501108	0.289	0.109	2.06036049325666e-117	"Neutrophil"	"Mtmr3"
"Tirap"	8.61699695659281e-122	0.327869882172086	0.205	0.057	2.8588610802888e-117	"Neutrophil"	"Tirap"
"Dstn"	2.89206989722491e-121	0.747995648827046	0.688	0.637	9.59502029802309e-117	"Neutrophil"	"Dstn"
"1600010M07Rik"	1.03655898989476e-120	0.474528897481267	0.245	0.079	3.43899176077384e-116	"Neutrophil"	"1600010M07Rik"
"Aff1"	3.57031056821686e-120	0.363266515992759	0.223	0.066	1.18452193721731e-115	"Neutrophil"	"Aff1"
"Plk3"	1.91350945327424e-119	0.671943272352203	0.446	0.249	6.34845031312796e-115	"Neutrophil"	"Plk3"
"Ppp2cb"	7.02407562975985e-119	0.346181779529355	0.238	0.075	2.33037757168543e-114	"Neutrophil"	"Ppp2cb"
"Casp3"	1.5952958074092e-118	0.316283582884292	0.173	0.043	5.29271290024149e-114	"Neutrophil"	"Casp3"
"Nab1"	3.07725308114642e-118	0.565997657970824	0.419	0.218	1.02094025473195e-113	"Neutrophil"	"Nab1"
"Fbxl3"	4.35036863039752e-118	0.437629157333926	0.3	0.118	1.44332180050698e-113	"Neutrophil"	"Fbxl3"
"Trpv2"	4.75881820219317e-118	0.575096266871392	0.431	0.239	1.57883311494163e-113	"Neutrophil"	"Trpv2"
"Dhx38"	3.46765283669528e-117	0.434384090887426	0.283	0.107	1.15046318163039e-112	"Neutrophil"	"Dhx38"
"Msl1"	6.45380380430058e-117	0.528968274621721	0.382	0.188	2.1411784881528e-112	"Neutrophil"	"Msl1"
"Adgre5"	7.36996676213014e-117	0.746514402621426	0.519	0.333	2.44513387267192e-112	"Neutrophil"	"Adgre5"
"Pdzd8"	8.62409488102053e-117	0.419563300976635	0.281	0.105	2.86121595867618e-112	"Neutrophil"	"Pdzd8"
"Skil"	4.92933488654688e-116	0.644261886859227	0.602	0.448	1.63540543530966e-111	"Neutrophil"	"Skil"
"Rap2c"	1.61899749032721e-115	0.510269118328145	0.386	0.189	5.37134797365858e-111	"Neutrophil"	"Rap2c"
"Rnf169"	2.5450431849488e-115	0.299719084538936	0.183	0.048	8.44368977470464e-111	"Neutrophil"	"Rnf169"
"Apbb1ip"	3.89344725114082e-115	0.658523410367084	0.531	0.359	1.29172899451099e-110	"Neutrophil"	"Apbb1ip"
