""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"Gas6"	1.99806741283172e-47	0.319111731758196	0.585	0.431	6.62898825555181e-43	"Migrating Microglia"	"Gas6"
"Ccl7"	4.24501157005738e-41	0.380373519033215	0.282	0.152	1.40836748859794e-36	"Migrating Microglia"	"Ccl7"
"Cd141"	6.90732606623582e-41	0.862283346723147	0.931	0.846	2.29164356899506e-36	"Migrating Microglia"	"Cd14"
"Gm16731"	1.52075151161622e-39	0.378740416260909	0.454	0.308	5.04539729008913e-35	"Migrating Microglia"	"Gm1673"
"Lilrb4a"	4.89096149272987e-39	0.575774723113396	0.247	0.136	1.62267429444299e-34	"Migrating Microglia"	"Lilrb4a"
"Ccr1"	8.06730978783511e-39	0.268008730372462	0.299	0.172	2.67649136831006e-34	"Migrating Microglia"	"Ccr1"
"Gm49339"	6.16298295866831e-38	0.554445728899406	0.352	0.231	2.04469285619738e-33	"Migrating Microglia"	"Gm49339"
"Tgfbi"	7.79355805066818e-28	0.276871023229088	0.473	0.331	2.58566875447018e-23	"Migrating Microglia"	"Tgfbi"
"Slc7a11"	3.59390818126155e-26	0.352358302045025	0.269	0.167	1.19235091729714e-21	"Migrating Microglia"	"Slc7a11"
"Basp1"	3.71780027462509e-24	0.37531933807804	0.899	0.756	1.23345459711237e-19	"Migrating Microglia"	"Basp1"
"Actb"	4.93185200424999e-24	0.262972416217896	0.999	0.999	1.63624053945002e-19	"Migrating Microglia"	"Actb"
"Slc3a2"	8.38778085450142e-22	0.323342222946207	0.908	0.798	2.78281405409794e-17	"Migrating Microglia"	"Slc3a2"
"Lyz21"	9.48178781008723e-16	0.695722207836103	0.872	0.898	3.14577274175264e-11	"Migrating Microglia"	"Lyz2"
"Syngr11"	1.22420157171072e-13	0.270264178930962	0.863	0.859	4.06153355446465e-09	"Migrating Microglia"	"Syngr1"
"Ccl6"	0.00402314154389069	0.69374788008823	0.561	0.584	1	"Migrating Microglia"	"Ccl6"
"Isg15"	0	2.01828844809325	0.826	0.195	0	"Interferon Myeloid"	"Isg15"
"Ifitm3"	0	1.7400336467962	0.933	0.547	0	"Interferon Myeloid"	"Ifitm3"
"Ifit3"	0	1.65222590271448	0.637	0.032	0	"Interferon Myeloid"	"Ifit3"
"Irf7"	0	1.48421107227791	0.737	0.1	0	"Interferon Myeloid"	"Irf7"
"Rsad2"	0	1.44258941907566	0.38	0.023	0	"Interferon Myeloid"	"Rsad2"
"Ifi204"	0	1.24882686459452	0.78	0.294	0	"Interferon Myeloid"	"Ifi204"
"Rtp4"	0	1.16692739413966	0.687	0.102	0	"Interferon Myeloid"	"Rtp4"
"Ifit1"	0	1.14103047178314	0.371	0.019	0	"Interferon Myeloid"	"Ifit1"
"Phf11b"	0	1.099088629865	0.648	0.14	0	"Interferon Myeloid"	"Phf11b"
"Ifit2"	0	0.999640671898356	0.361	0.013	0	"Interferon Myeloid"	"Ifit2"
"Oasl2"	0	0.990821236178813	0.581	0.053	0	"Interferon Myeloid"	"Oasl2"
"Phf11d"	0	0.980053385707128	0.531	0.121	0	"Interferon Myeloid"	"Phf11d"
"Usp18"	0	0.968817303944045	0.493	0.044	0	"Interferon Myeloid"	"Usp18"
"Slfn5"	0	0.96843749802176	0.414	0.058	0	"Interferon Myeloid"	"Slfn5"
"Zbp1"	0	0.946176862039193	0.582	0.095	0	"Interferon Myeloid"	"Zbp1"
"Ifi211"	0	0.890525899220695	0.421	0.049	0	"Interferon Myeloid"	"Ifi211"
"Xaf1"	0	0.806432532040185	0.575	0.134	0	"Interferon Myeloid"	"Xaf1"
"Ifi209"	0	0.800055901088569	0.423	0.054	0	"Interferon Myeloid"	"Ifi209"
"Ifi206"	0	0.739863689407759	0.326	0.011	0	"Interferon Myeloid"	"Ifi206"
"Oasl1"	0	0.649224563128434	0.242	0.008	0	"Interferon Myeloid"	"Oasl1"
"Isg20"	0	0.595086436385681	0.306	0.032	0	"Interferon Myeloid"	"Isg20"
"Cmpk2"	0	0.545625121111663	0.202	0.01	0	"Interferon Myeloid"	"Cmpk2"
"Ifit3b"	0	0.525298411179391	0.243	0.005	0	"Interferon Myeloid"	"Ifit3b"
"Ifi213"	0	0.40817698933355	0.196	0.005	0	"Interferon Myeloid"	"Ifi213"
"Phf11a"	0	0.402533042726375	0.228	0.016	0	"Interferon Myeloid"	"Phf11a"
"Ifi47"	7.04109306168925e-295	0.29270786366606	0.133	0.005	2.33602344507664e-290	"Interferon Myeloid"	"Ifi47"
"Bst21"	2.52816935557337e-281	1.17730697529798	0.944	0.746	8.38770747098577e-277	"Interferon Myeloid"	"Bst2"
"Mx1"	9.65511891850587e-279	0.300351540890612	0.135	0.006	3.20327880359269e-274	"Interferon Myeloid"	"Mx1"
"Stat1"	2.05084010780285e-253	0.830360557346242	0.581	0.181	6.80407222565753e-249	"Interferon Myeloid"	"Stat1"
"Sp100"	1.37101989789544e-243	0.648453049020304	0.452	0.106	4.54863271524771e-239	"Interferon Myeloid"	"Sp100"
"Ifi205"	2.71346920937273e-241	0.366914967763165	0.136	0.008	9.00247679593591e-237	"Interferon Myeloid"	"Ifi205"
"Rnf213"	5.14358706789589e-241	0.756050617745389	0.473	0.121	1.70648788151582e-236	"Interferon Myeloid"	"Rnf213"
"Ly6e1"	4.56247068610646e-237	0.795168219785827	0.987	0.931	1.51369089952954e-232	"Interferon Myeloid"	"Ly6e"
"Lgals3bp"	9.50235777355022e-234	0.91868874521593	0.914	0.645	3.15259723853076e-229	"Interferon Myeloid"	"Lgals3bp"
"Gbp2"	3.35392935702715e-224	0.698518205615755	0.307	0.053	1.1127331427809e-219	"Interferon Myeloid"	"Gbp2"
"Ms4a4c"	7.29089153903955e-220	0.714841612637812	0.338	0.064	2.41889908590715e-215	"Interferon Myeloid"	"Ms4a4c"
"Trim30a"	2.53564681107634e-207	0.894632174079402	0.676	0.305	8.41251542510798e-203	"Interferon Myeloid"	"Trim30a"
"Oas1a"	1.19060335325537e-183	0.438408475491911	0.293	0.056	3.95006474509535e-179	"Interferon Myeloid"	"Oas1a"
"Iigp1"	3.01494433755571e-182	0.327218045732614	0.104	0.006	1.00026808287086e-177	"Interferon Myeloid"	"Iigp1"
"Irgm1"	1.02633185816821e-181	0.611719974634846	0.389	0.101	3.40506120584466e-177	"Interferon Myeloid"	"Irgm1"
"Ifih1"	4.12502613776178e-172	0.512337827088559	0.337	0.079	1.36855992172523e-167	"Interferon Myeloid"	"Ifih1"
"Tor3a"	9.21269676751354e-166	0.776320447160819	0.597	0.268	3.05649640655797e-161	"Interferon Myeloid"	"Tor3a"
"Samd9l"	9.99782092658429e-163	0.334759551504893	0.194	0.028	3.31697704881287e-158	"Interferon Myeloid"	"Samd9l"
"Parp14"	1.75555615197155e-162	0.717271792210997	0.4	0.118	5.824408645396e-158	"Interferon Myeloid"	"Parp14"
"Fgl2"	2.13981030034534e-157	0.546949821185736	0.322	0.078	7.09924863345573e-153	"Interferon Myeloid"	"Fgl2"
"B2m"	4.05639405180324e-151	0.562230416164559	0.998	0.995	1.34578985456676e-146	"Interferon Myeloid"	"B2m"
"Ddx58"	9.77521458659115e-147	0.37630309800545	0.268	0.057	3.24312294339334e-142	"Interferon Myeloid"	"Ddx58"
"Herc6"	2.0359022443117e-145	0.442537825915686	0.264	0.056	6.75451287595292e-141	"Interferon Myeloid"	"Herc6"
"Fcgr1"	1.23776420983114e-144	0.756424548156315	0.874	0.734	4.10653031895676e-140	"Interferon Myeloid"	"Fcgr1"
"H2-D1"	7.65967397479101e-142	0.623129272135812	0.986	0.963	2.54125003461641e-137	"Interferon Myeloid"	"H2-D1"
"Ifi27l2a"	1.61007878138796e-141	1.14986320998155	0.739	0.442	5.34175837301084e-137	"Interferon Myeloid"	"Ifi27l2a"
"Ube2l6"	2.88182456817582e-139	0.561517646668489	0.414	0.137	9.56102936983691e-135	"Interferon Myeloid"	"Ube2l6"
"Stat2"	2.08297244320807e-138	0.381676432293835	0.254	0.054	6.91067767483143e-134	"Interferon Myeloid"	"Stat2"
"Trim30d"	1.19270866633913e-132	0.527079315515914	0.394	0.129	3.95704954231334e-128	"Interferon Myeloid"	"Trim30d"
"Dhx58"	3.5209425599572e-132	0.362359668216783	0.287	0.07	1.168143113117e-127	"Interferon Myeloid"	"Dhx58"
"Ifi35"	2.59774010520759e-125	0.657356543621331	0.606	0.323	8.61852234704724e-121	"Interferon Myeloid"	"Ifi35"
"Slfn8"	4.09394580177054e-123	0.463214610372115	0.333	0.099	1.35824839865341e-118	"Interferon Myeloid"	"Slfn8"
"Epsti1"	2.92599002565616e-118	0.579654235393722	0.537	0.25	9.70755710811943e-114	"Interferon Myeloid"	"Epsti1"
"Tap1"	4.75319347891931e-118	0.534320245409657	0.467	0.193	1.57696700050106e-113	"Interferon Myeloid"	"Tap1"
"Igtp"	3.35754948095464e-107	0.460760610505948	0.319	0.101	1.11393419129632e-102	"Interferon Myeloid"	"Igtp"
"Parp12"	4.80623378419865e-107	0.478953752308617	0.349	0.121	1.59456418258358e-102	"Interferon Myeloid"	"Parp12"
"H2-K1"	8.23427058192988e-106	0.621461151144894	0.93	0.864	2.73188395096688e-101	"Interferon Myeloid"	"H2-K1"
"Ifi2071"	5.02823142068041e-102	0.80634426230441	0.532	0.274	1.66821633843914e-97	"Interferon Myeloid"	"Ifi207"
"Ccl5"	2.09904611478364e-98	2.2471988890474	0.353	0.13	6.96400529501768e-94	"Interferon Myeloid"	"Ccl5"
"Eif2ak2"	8.14797694999535e-97	0.457197305125844	0.365	0.138	2.70325431269996e-92	"Interferon Myeloid"	"Eif2ak2"
"Lgals9"	5.59715062973042e-96	0.534140629063569	0.781	0.607	1.85696666442566e-91	"Interferon Myeloid"	"Lgals9"
"H2-T23"	9.68213860339334e-93	0.694849684369406	0.554	0.307	3.21224312444781e-88	"Interferon Myeloid"	"H2-T23"
"Psme1"	1.54358171250334e-90	0.501707272220417	0.847	0.738	5.12114104757232e-86	"Interferon Myeloid"	"Psme1"
"Samhd1"	1.75300133336029e-84	0.582330772249862	0.442	0.214	5.81593252368945e-80	"Interferon Myeloid"	"Samhd1"
"Sp110"	1.79481737762376e-81	0.544495824623541	0.523	0.299	5.95466561374234e-77	"Interferon Myeloid"	"Sp110"
"Ccl121"	1.80200177874228e-77	0.621960644672888	0.825	0.616	5.97850130133327e-73	"Interferon Myeloid"	"Ccl12"
"Dtx3l"	1.3195998382713e-72	0.359317325743985	0.294	0.111	4.37803638343268e-68	"Interferon Myeloid"	"Dtx3l"
"Cd521"	1.44005235067951e-70	0.451783308576539	0.965	0.936	4.7776616838494e-66	"Interferon Myeloid"	"Cd52"
"Psmb8"	1.16677816524558e-69	0.458095192536389	0.839	0.773	3.87101991883528e-65	"Interferon Myeloid"	"Psmb8"
"Cd471"	1.1506302912218e-68	0.570456346334834	0.626	0.441	3.81744611718656e-64	"Interferon Myeloid"	"Cd47"
"Parp9"	2.05510335204767e-65	0.38131357938802	0.325	0.14	6.81821639108854e-61	"Interferon Myeloid"	"Parp9"
"Znfx1"	3.60129608247971e-65	0.424959461524253	0.351	0.162	1.1948020012843e-60	"Interferon Myeloid"	"Znfx1"
"Psmb9"	5.45628910121314e-65	0.490487543118308	0.52	0.313	1.81023303510948e-60	"Interferon Myeloid"	"Psmb9"
"Tapbp"	4.32805291561045e-64	0.459651474944253	0.707	0.56	1.43591811581208e-59	"Interferon Myeloid"	"Tapbp"
"Axl"	1.14457446557139e-62	0.467942878236768	0.477	0.267	3.79735470442621e-58	"Interferon Myeloid"	"Axl"
"Trafd1"	9.3463181643723e-60	0.46322915082334	0.437	0.242	3.1008279773938e-55	"Interferon Myeloid"	"Trafd1"
"H2-Q7"	1.45811999023881e-59	0.427735837144275	0.354	0.164	4.8376046916153e-55	"Interferon Myeloid"	"H2-Q7"
"Tspo1"	2.0582783041093e-59	0.512879787528649	0.877	0.799	6.82874992954341e-55	"Interferon Myeloid"	"Tspo"
"Ctss1"	9.57558553737227e-54	0.272079683497748	0.989	0.992	3.176892013734e-49	"Interferon Myeloid"	"Ctss"
"Slfn21"	5.87812642562883e-53	0.426412851368127	0.782	0.649	1.95018600423088e-48	"Interferon Myeloid"	"Slfn2"
"Sdc3"	9.35890056575033e-51	0.408802919409885	0.409	0.236	3.10500244069899e-46	"Interferon Myeloid"	"Sdc3"
"Pttg1"	6.25980548707731e-50	0.399245053234	0.458	0.279	2.07681566644764e-45	"Interferon Myeloid"	"Pttg1"
"Tlr3"	1.58164059253499e-49	0.278016076054053	0.221	0.084	5.24740899385333e-45	"Interferon Myeloid"	"Tlr3"
"Selenow1"	4.0043942496494e-49	0.481809371925095	0.837	0.756	1.32853788020618e-44	"Interferon Myeloid"	"Selenow"
"H2-T22"	2.32000595208492e-48	0.419138262223624	0.412	0.242	7.69708374723215e-44	"Interferon Myeloid"	"H2-T22"
"Npc2"	2.55539458680922e-48	0.280016875466709	0.979	0.975	8.47803262065694e-44	"Interferon Myeloid"	"Npc2"
"Trim25"	3.00376938407176e-48	0.272913610119599	0.268	0.118	9.96560568553489e-44	"Interferon Myeloid"	"Trim25"
"Capza2"	8.20282350350651e-48	0.261836644425124	0.967	0.95	2.72145075375835e-43	"Interferon Myeloid"	"Capza2"
"9930111J21Rik2"	8.20341350899449e-48	0.410711164342249	0.311	0.147	2.7216464998791e-43	"Interferon Myeloid"	"9930111J21Rik2"
"Tor1aip1"	1.27980353761165e-45	0.470330940908224	0.617	0.492	4.24600419673417e-41	"Interferon Myeloid"	"Tor1aip1"
"Trim12c"	4.83650567632947e-45	0.260807772834383	0.223	0.089	1.60460748823583e-40	"Interferon Myeloid"	"Trim12c"
"H2-Q6"	6.15934952967722e-45	0.313392752524086	0.223	0.088	2.04348739346101e-40	"Interferon Myeloid"	"H2-Q6"
"Trim12a"	3.42287820262724e-44	0.326649561622213	0.303	0.145	1.13560830128564e-39	"Interferon Myeloid"	"Trim12a"
"Daxx"	1.91202256079436e-43	0.336041797809906	0.304	0.152	6.34351724994745e-39	"Interferon Myeloid"	"Daxx"
"Cxcl10"	2.17194913233217e-43	1.42350816842765	0.457	0.292	7.20587563633844e-39	"Interferon Myeloid"	"Cxcl10"
"Shisa5"	2.07343647740016e-40	0.330981547985306	0.791	0.704	6.87904020107052e-36	"Interferon Myeloid"	"Shisa5"
"Nmi"	2.70556476453099e-40	0.294752018503899	0.312	0.162	8.97625221928446e-36	"Interferon Myeloid"	"Nmi"
"Psme2"	3.31579598556564e-40	0.356442106148962	0.758	0.677	1.10008163413111e-35	"Interferon Myeloid"	"Psme2"
"Chmp4b"	1.36817908076855e-39	0.354780985849325	0.67	0.558	4.53920773626581e-35	"Interferon Myeloid"	"Chmp4b"
"Nampt"	3.08869581541014e-37	0.407533402835611	0.411	0.268	1.02473661067862e-32	"Interferon Myeloid"	"Nampt"
"Clec2d"	4.62636134254409e-37	0.374124495348917	0.231	0.107	1.53488790261585e-32	"Interferon Myeloid"	"Clec2d"
"Ogfr"	1.56404649689159e-36	0.313731419386506	0.452	0.301	5.18903706273722e-32	"Interferon Myeloid"	"Ogfr"
"Psmb10"	7.85793834422777e-36	0.36906666901596	0.615	0.513	2.60702820446445e-31	"Interferon Myeloid"	"Psmb10"
"Lag31"	1.09150239845313e-35	0.467388625956018	0.582	0.421	3.62127750734793e-31	"Interferon Myeloid"	"Lag3"
"Acod1"	3.46366119858322e-34	0.284367074391748	0.117	0.037	1.14913887585396e-29	"Interferon Myeloid"	"Acod1"
"Apobec3"	3.82629726316154e-34	0.345244256281674	0.55	0.413	1.26945064299911e-29	"Interferon Myeloid"	"Apobec3"
"Gbp3"	5.11184145082169e-34	0.254590807056163	0.158	0.06	1.69595563813911e-29	"Interferon Myeloid"	"Gbp3"
"Ccl4"	2.93795701217768e-32	0.58775670486057	0.92	0.892	9.74725997930188e-28	"Interferon Myeloid"	"Ccl4"
"Marchf5"	4.04804826055474e-31	0.384378533560396	0.427	0.3	1.34302097140425e-26	"Interferon Myeloid"	"Marchf5"
"Lpcat21"	1.04316457944456e-30	0.272760077088967	0.822	0.752	3.46090712522322e-26	"Interferon Myeloid"	"Lpcat2"
"Ly6a"	5.4245048336974e-29	0.640158868232835	0.305	0.176	1.79968796867579e-24	"Interferon Myeloid"	"Ly6a"
"H2-Q4"	1.67094838695495e-26	0.253685773761808	0.298	0.172	5.54370546340044e-22	"Interferon Myeloid"	"H2-Q4"
"Evi2a"	1.68645314692826e-26	0.270796083719913	0.776	0.736	5.5951456055639e-22	"Interferon Myeloid"	"Evi2a"
"Etnk1"	1.83573546194999e-26	0.294217256387607	0.341	0.219	6.09041954211147e-22	"Interferon Myeloid"	"Etnk1"
"Ubc1"	1.64018905946174e-24	0.258922149814524	0.945	0.939	5.4416552425762e-20	"Interferon Myeloid"	"Ubc"
"Ppfia41"	3.66565973795166e-23	0.319944917747218	0.659	0.579	1.21615593126022e-18	"Interferon Myeloid"	"Ppfia4"
"Sap30"	6.19548800049426e-23	0.328904468519375	0.357	0.245	2.05547705392398e-18	"Interferon Myeloid"	"Sap30"
"Ppp1r15a1"	1.0438109317155e-22	0.31986041522531	0.759	0.697	3.46305152815252e-18	"Interferon Myeloid"	"Ppp1r15a"
"Stard3"	2.88016230237612e-21	0.273926952245242	0.522	0.425	9.55551447059325e-17	"Interferon Myeloid"	"Stard3"
"Gbp7"	9.96747892466927e-19	0.257015310508618	0.263	0.161	3.30691048283752e-14	"Interferon Myeloid"	"Gbp7"
"Tor1aip2"	1.30116855558116e-18	0.269395016699334	0.398	0.304	4.31688691685161e-14	"Interferon Myeloid"	"Tor1aip2"
"Hck"	3.06853989585404e-18	0.261994274099159	0.591	0.519	1.01804948124749e-13	"Interferon Myeloid"	"Hck"
"Cybb"	8.34997179195983e-18	0.413431082752939	0.278	0.183	2.77027014141851e-13	"Interferon Myeloid"	"Cybb"
"Fcgr4"	9.63630355017276e-18	0.431351956472902	0.437	0.35	3.19703642884082e-13	"Interferon Myeloid"	"Fcgr4"
"Ier51"	1.03941036240697e-17	0.310631555643784	0.76	0.694	3.44845175935759e-13	"Interferon Myeloid"	"Ier5"
"Hspa1b1"	9.37126232673551e-17	0.586383824608105	0.249	0.155	3.10910370214104e-12	"Interferon Myeloid"	"Hspa1b"
"Slc15a3"	9.63628553683621e-17	0.253497830389993	0.695	0.652	3.19703045255615e-12	"Interferon Myeloid"	"Slc15a3"
"Lst11"	1.77900095164693e-16	0.251042550742791	0.582	0.493	5.90219145727902e-12	"Interferon Myeloid"	"Lst1"
"Zfas1"	5.37217876152017e-16	0.325043376594515	0.476	0.384	1.78232774770955e-11	"Interferon Myeloid"	"Zfas1"
"Sppl2a"	7.00061148310493e-16	0.352842227285321	0.425	0.356	2.32259287174972e-11	"Interferon Myeloid"	"Sppl2a"
"Cox6a2"	2.84425910381687e-15	0.348447236802708	0.255	0.17	9.43639842873323e-11	"Interferon Myeloid"	"Cox6a2"
"Egr11"	3.04089470968326e-15	0.279768046949574	0.701	0.611	1.00887763783162e-10	"Interferon Myeloid"	"Egr1"
"AW112010"	1.3695452610903e-14	0.437586291371374	0.336	0.253	4.54374031271928e-10	"Interferon Myeloid"	"AW112010"
"Ccl3"	1.55972221120583e-14	0.449708671833215	0.869	0.858	5.17469038011759e-10	"Interferon Myeloid"	"Ccl3"
"Klf21"	2.6183734205561e-13	0.374381450080333	0.636	0.553	8.68697749737896e-09	"Interferon Myeloid"	"Klf2"
"Ms4a6b"	1.14112051772684e-11	0.269567016597229	0.434	0.368	3.78589554166232e-07	"Interferon Myeloid"	"Ms4a6b"
"Hspa1a1"	5.21964244032216e-11	0.604298047738748	0.463	0.403	1.73172077242568e-06	"Interferon Myeloid"	"Hspa1a"
"Cst71"	1.02527439727261e-09	0.277904582158815	0.513	0.457	3.40155286783134e-05	"Interferon Myeloid"	"Cst7"
"Peli1"	2.19818369989847e-09	0.264908567304524	0.452	0.403	7.29291406115316e-05	"Interferon Myeloid"	"Peli1"
"Pik3ap1"	2.39893829407268e-09	0.289544849751823	0.204	0.145	7.95895757824492e-05	"Interferon Myeloid"	"Pik3ap1"
"Ms4a6c1"	4.60142238999192e-09	0.266994284942991	0.653	0.606	0.000152661390632762	"Interferon Myeloid"	"Ms4a6c"
"Ccl21"	1.96960941310791e-08	0.298485381018219	0.558	0.492	0.000653457314986812	"Interferon Myeloid"	"Ccl2"
"Dnaja11"	3.13681333940814e-08	0.3017869280507	0.678	0.683	0.00104070056161544	"Interferon Myeloid"	"Dnaja1"
"Cd74"	1.74498065018917e-07	0.376440040010848	0.472	0.426	0.00578932230313261	"Interferon Myeloid"	"Cd74"
"Ccnd11"	6.81392591819419e-05	0.309882368245728	0.336	0.314	1	"Interferon Myeloid"	"Ccnd1"
"G530011O06Rik"	0.00064818611026348	0.280447332500782	0.164	0.131	1	"Interferon Myeloid"	"G530011O06Rik"
"S100a8"	0.00105974196018859	0.413679967862652	0.419	0.395	1	"Interferon Myeloid"	"S100a8"
